0,1,2,3,4,5,6,7,8,9,10,11,12
33.09,320,456,101794,1052937,0,1154731,109000,29.97,320,240,219480,2.916
204.938,480,3280,1451634,6166260,0,7617894,242000,15,1280,720,86424,1.84
385.052,1280,9232,16244376,5023129,0,21267505,820000,15,1280,720,219480,8.781
77.233,480,2318,182297,3510033,0,3692330,820000,29.97,1280,720,319832,48.595
395.44,1280,9886,5073258,74605061,0,79678319,3000000,29.97,640,480,221160,5.292
256.20834,176,3074,302900,1540700,0,1843600,242000,24,480,360,219480,6.664
292.092,480,8755,2375028,15155062,0,17530090,242000,25,176,144,219480,3.856
143.03334,176,1716,56405,856907,0,913312,3000000,15,480,360,219480,0.728
222.53334,480,6676,2821722,11099102,0,13920824,5000000,12,1920,1080,653096,86.877
368.32,640,9208,869558,470067,0,1339625,539000,12,176,144,221152,0.772
222.53334,480,6676,2821722,11099102,0,13920824,3000000,24,480,360,217348,5.236
98.683334,176,1184,48267,636993,0,685260,242000,29.97,640,480,218136,7.624
256.20834,176,3074,302900,1540700,0,1843600,5000000,29.97,320,240,219480,0.384
290.01666,176,3478,119325,1794184,0,1913509,56000,15,176,144,130476,1.164
270.655,640,8117,1912240,20178890,0,22091130,109000,24,640,480,219480,11.185
714.371,1280,21407,14532530,43720516,0,58253046,3000000,15,1280,720,328124,47.375
130.35667,176,1564,64483,825054,0,889537,56000,25,640,480,34308,2.86
292.092,480,8755,2375028,15155062,0,17530090,109000,24,1280,720,219480,7.936
255.28,320,6382,611474,7374864,0,7986338,109000,15,176,144,216820,1.392
217.518,480,6520,406683,1851539,0,2258222,539000,15,320,240,217080,1.88
391.08,640,9778,9023743,2261252,0,11284995,56000,15,480,360,219480,3.024
95.462,640,2862,886496,8770159,0,9656655,56000,12,176,144,221160,2
80.536,480,2417,618732,6327913,0,6946645,539000,29.97,640,480,219480,7.448
458.625,640,13746,5308581,24350943,0,29659524,539000,25,480,360,216820,4.04
222.53334,480,6676,2821722,11099102,0,13920824,242000,12,320,240,217336,1.556
130.35667,176,1564,64483,825054,0,889537,539000,15,480,360,30120,1.684
69.933,320,1050,349781,2035796,0,2385577,242000,24,480,360,219656,4.584
131.76,640,3294,945865,778937,0,1724802,3000000,24,640,480,221152,1.072
95.462,640,2862,886496,8770159,0,9656655,109000,24,640,480,221160,1.772
254.922,480,7636,918325,7387906,0,8306231,242000,12,640,480,221160,10.377
59.883,1280,1793,481774,6965881,0,7447655,539000,29.97,176,144,162684,6.7
163.897,320,4913,824159,4646573,0,5470732,56000,15,640,480,219656,4.5
473,320,11826,1419320,8047423,0,9697521,3000000,15,480,360,220900,16.237
143.03334,176,1716,56405,856907,0,913312,242000,25,320,240,219480,1.468
906.5983,176,10879,597549,5760936,0,6358485,3000000,29.97,1920,1080,165668,13.765
52.68,480,1318,870136,1579497,0,2449633,539000,15,320,240,139940,2.68
458.625,640,13746,5308581,24350943,0,29659524,820000,29.97,176,144,216820,3
49.178333,176,344,33046,300986,0,334032,109000,25,1280,720,221160,0.792
286.995,480,6882,2285153,15944803,0,18229956,820000,29.97,176,144,216820,1.06
339.667,640,10191,10121223,820261,0,10941484,820000,29.97,320,240,219480,3.144
645.84,320,16146,1081321,6660941,0,7742262,820000,12,1280,720,219196,12.773
86.486,640,2593,819680,3029350,0,3849030,109000,25,640,480,219656,4.708
39.055,1920,1170,839251,28416939,0,29256190,820000,24,1280,720,215848,13.453
1140.349,1280,34208,20478926,320859863,0,341338789,3000000,25,480,360,219480,5.652
86.486,640,2593,819680,3029350,0,3849030,820000,29.97,640,480,219656,6.84
340.424,320,4081,1168939,9234909,0,10403848,539000,15,1920,1080,221152,20.837
80.536,480,2417,618732,6327913,0,6946645,56000,25,1920,1080,219480,7.656
339.667,640,10191,10121223,820261,0,10941484,539000,29.97,640,480,219480,4.692
426.945,1280,12795,11297544,45523691,0,56821235,56000,15,1280,720,332144,13.245
473,320,11826,1419320,8047423,0,9697521,56000,29.97,640,480,220900,8.785
282.56,640,7065,4966509,14806840,0,19773349,5000000,29.97,320,240,221152,2.916
74.535,176,894,23996,491276,0,515272,5000000,15,320,240,219200,1.116
239.14166,480,5978,1406751,13545526,0,14952277,56000,29.97,1920,1080,676608,40.775
189.956,320,5694,580292,4911734,0,5492026,539000,15,640,480,218664,11.385
458.625,640,13746,5308581,24350943,0,29659524,109000,12,1920,1080,216820,18.545
77.233,480,2318,182297,3510033,0,3692330,3000000,15,320,240,219480,1.104
157.891,480,4733,1776729,6254165,0,8030894,5000000,29.97,640,480,219464,9.325
316.95166,176,3803,111850,2082902,0,2194752,539000,29.97,640,480,165700,13.137
379.32,480,9484,3392479,5235193,0,8627672,3000000,24,1280,720,219480,2.812
204.938,480,3280,1451634,6166260,0,7617894,242000,12,320,240,79400,1.564
385.052,1280,9232,16244376,5023129,0,21267505,5000000,24,320,240,219480,2.912
95.462,640,2862,886496,8770159,0,9656655,539000,12,1920,1080,221160,4.576
340.424,320,4081,1168939,9234909,0,10403848,539000,25,320,240,221152,0.364
177.33333,176,2128,100969,1089548,0,1190517,5000000,29.97,480,360,164736,12.789
250.017,320,7494,856855,3926589,0,4783444,5000000,25,480,360,218900,1.228
59.883,1280,1793,481774,6965881,0,7447655,242000,24,480,360,160080,3.348
239.14166,480,5978,1406751,13545526,0,14952277,5000000,25,1920,1080,678248,165.442
476.957,1280,14305,3487520,79210885,0,82698405,539000,24,640,480,165700,18.729
95.462,640,2862,886496,8770159,0,9656655,539000,12,480,360,221160,5.744
326.58832,1920,7830,16603953,228322925,0,244926878,5000000,25,640,480,218932,10.341
292.092,480,8755,2375028,15155062,0,17530090,56000,25,1280,720,219480,17.933
273.816,1920,6843,6190779,47579961,0,53770740,109000,24,1280,720,356896,23.577
254.922,480,7636,918325,7387906,0,8306231,3000000,12,1920,1080,648160,85.433
64.933,320,975,318954,1603007,0,1921961,242000,12,320,240,217080,3.176
42.2,480,1056,216154,1306770,0,1522924,539000,25,1280,720,216820,2.616
217.518,480,6520,406683,1851539,0,2258222,109000,25,1920,1080,216820,12.005
256.20834,176,3074,302900,1540700,0,1843600,820000,24,480,360,219480,2.012
130.35667,176,1564,64483,825054,0,889537,5000000,24,1280,720,304940,54.371
64.933,320,975,318954,1603007,0,1921961,5000000,15,480,360,217080,0.752
1768.9417,176,21227,1382103,11034284,0,12416387,3000000,12,1920,1080,235328,3.312
384.451,640,11523,2839955,28225248,0,31065203,820000,24,480,360,217568,3.268
292.092,480,8755,2375028,15155062,0,17530090,109000,15,1280,720,219480,13.341
217.518,480,6520,406683,1851539,0,2258222,5000000,24,1280,720,217080,2.684
274.541,480,8228,802625,3994697,0,4797322,3000000,25,1280,720,216064,9.041
106.765,1280,2669,4427240,6911026,0,11338266,56000,15,1280,720,219480,4.54
282.56,640,7065,4966509,14806840,0,19773349,820000,29.97,176,144,221152,1.12
255.28,320,6382,611474,7374864,0,7986338,539000,15,1280,720,216820,14.401
176.901,480,4420,393395,202954,0,596349,56000,25,1920,1080,218932,12.373
440.967,320,13230,2444863,13079542,0,15524405,109000,24,640,480,219656,8.153
473,320,11826,1419320,8047423,0,9697521,820000,12,1280,720,220900,12.465
452.689,320,2579,207037,3566163,0,3773200,242000,29.97,480,360,247768,3.484
339.667,640,10191,10121223,820261,0,10941484,242000,29.97,320,240,219480,3.012
255.28,320,6382,611474,7374864,0,7986338,820000,25,480,360,216820,15.385
292.092,480,8755,2375028,15155062,0,17530090,56000,29.97,320,240,219480,5.196
74.535,176,894,23996,491276,0,515272,109000,15,1920,1080,219200,16.381
339.667,640,10191,10121223,820261,0,10941484,820000,25,480,360,219480,1.564
39.055,1920,1170,839251,28416939,0,29256190,109000,25,480,360,215848,13.009
67.583336,176,792,47585,385164,0,432749,109000,25,176,144,219480,1.652
274.541,480,8228,802625,3994697,0,4797322,109000,15,176,144,216064,1.624
304.927,320,7623,833754,4286526,0,5120280,109000,15,480,360,216820,0.792
426.945,1280,12795,11297544,45523691,0,56821235,5000000,29.97,480,360,219480,5.292
340.424,320,4081,1168939,9234909,0,10403848,820000,29.97,1280,720,221152,8.645
473,320,11826,1419320,8047423,0,9697521,5000000,24,640,480,220900,1.608
270.655,640,8117,1912240,20178890,0,22091130,242000,29.97,320,240,219480,7.648
250.017,320,7494,856855,3926589,0,4783444,242000,25,176,144,218664,2.224
750.433,1280,10112,3852576,70635013,0,74487589,3000000,29.97,320,240,174388,6.628
292.092,480,8755,2375028,15155062,0,17530090,820000,12,640,480,219480,1.74
645.84,320,16146,1081321,6660941,0,7742262,109000,15,176,144,218932,1.688
581.233,480,17438,10151572,11352574,0,21504146,5000000,25,320,240,218932,9.125
292.092,480,8755,2375028,15155062,0,17530090,820000,15,1280,720,219480,17.993
67.583336,176,792,47585,385164,0,432749,242000,25,320,240,219480,1.288
130.35667,176,1564,64483,825054,0,889537,242000,12,320,240,39056,2.72
750.433,1280,10112,3852576,70635013,0,74487589,56000,15,176,144,165700,2.236
80.536,480,2417,618732,6327913,0,6946645,56000,24,480,360,219480,7.86
39.055,1920,1170,839251,28416939,0,29256190,3000000,25,640,480,215848,11.577
37.011665,1280,1109,1899633,10866846,0,12766479,109000,25,480,360,219480,6.032
107.443,480,3220,671936,3625932,0,4297868,242000,25,320,240,216820,1.048
86.486,640,2593,819680,3029350,0,3849030,539000,25,176,144,219656,2.016
476.957,1280,14305,3487520,79210885,0,82698405,820000,12,1280,720,323916,29.506
368.32,640,9208,869558,470067,0,1339625,5000000,29.97,320,240,221152,1.884
256.20834,176,3074,302900,1540700,0,1843600,820000,12,480,360,219480,2.044
55.216667,480,1380,291930,3201651,0,3493581,539000,25,320,240,35984,2.852
385.052,1280,9232,16244376,5023129,0,21267505,820000,29.97,1920,1080,219480,5.544
52.68,480,1318,870136,1579497,0,2449633,5000000,25,320,240,140080,4.964
64.933,320,975,318954,1603007,0,1921961,242000,12,480,360,217080,6.196
157.891,480,4733,1776729,6254165,0,8030894,5000000,24,176,144,219464,2.04
52.68,480,1318,870136,1579497,0,2449633,820000,29.97,480,360,140080,8.453
395.44,1280,9886,5073258,74605061,0,79678319,5000000,25,176,144,221160,2.896
1768.9417,176,21227,1382103,11034284,0,12416387,3000000,15,480,360,224176,5.436
49.178333,176,344,33046,300986,0,334032,539000,24,176,144,221160,0.268
339.667,640,10191,10121223,820261,0,10941484,539000,12,480,360,219480,3.38
59.883,1280,1793,481774,6965881,0,7447655,5000000,15,640,480,156900,7.984
74.535,176,894,23996,491276,0,515272,539000,25,1920,1080,219200,12.737
130.35667,176,1564,64483,825054,0,889537,109000,15,176,144,63956,1.56
42.2,480,1056,216154,1306770,0,1522924,3000000,25,320,240,216820,5.684
39.055,1920,1170,839251,28416939,0,29256190,109000,29.97,176,144,216020,9.833
906.5983,176,10879,597549,5760936,0,6358485,5000000,29.97,480,360,165668,3.84
130.35667,176,1564,64483,825054,0,889537,56000,24,480,360,37460,3.072
49.178333,176,344,33046,300986,0,334032,109000,25,480,360,221160,4.836
39.055,1920,1170,839251,28416939,0,29256190,5000000,15,1920,1080,216020,10.701
385.052,1280,9232,16244376,5023129,0,21267505,539000,25,640,480,219480,4.484
270.655,640,8117,1912240,20178890,0,22091130,109000,12,480,360,219480,2.216
255.28,320,6382,611474,7374864,0,7986338,5000000,25,1920,1080,216820,6.024
384.451,640,11523,2839955,28225248,0,31065203,3000000,15,480,360,217828,1.856
282.56,640,7065,4966509,14806840,0,19773349,242000,29.97,176,144,221152,2.696
163.897,320,4913,824159,4646573,0,5470732,3000000,12,176,144,219656,2.244
290.01666,176,3478,119325,1794184,0,1913509,539000,29.97,1920,1080,136108,3.02
860.056,1280,25773,12989828,276022270,0,289012098,56000,15,640,480,256224,5.232
86.486,640,2593,819680,3029350,0,3849030,109000,15,1920,1080,667960,22.353
282.56,640,7065,4966509,14806840,0,19773349,242000,15,480,360,221152,4.012
714.371,1280,21407,14532530,43720516,0,58253046,56000,12,1920,1080,164888,21.469
216.55,320,6491,1789334,6091735,0,7881069,539000,25,1280,720,195536,17.313
452.689,320,2579,207037,3566163,0,3773200,820000,24,1280,720,249368,2.04
645.84,320,16146,1081321,6660941,0,7742262,3000000,24,1280,720,219200,3.196
80.536,480,2417,618732,6327913,0,6946645,242000,25,176,144,219480,1.344
282.56,640,7065,4966509,14806840,0,19773349,56000,12,480,360,221152,1.228
1140.349,1280,34208,20478926,320859863,0,341338789,5000000,24,176,144,219480,4.264
131.76,640,3294,945865,778937,0,1724802,5000000,25,1920,1080,669032,65.52
225.08,480,5628,1873408,13275961,0,15149369,242000,29.97,640,480,216820,1.432
860.056,1280,25773,12989828,276022270,0,289012098,820000,15,1920,1080,259696,12.529
750.433,1280,10112,3852576,70635013,0,74487589,3000000,24,1280,720,165700,8.437
274.541,480,8228,802625,3994697,0,4797322,3000000,24,320,240,216820,7.148
473,320,11826,1419320,8047423,0,9697521,3000000,25,176,144,220808,2.288
58.513332,176,702,120112,252830,0,372942,109000,12,320,240,67452,3.184
74.535,176,894,23996,491276,0,515272,5000000,29.97,1280,720,311136,45.803
189.956,320,5694,580292,4911734,0,5492026,242000,25,320,240,218664,2.024
86.486,640,2593,819680,3029350,0,3849030,5000000,29.97,640,480,219656,13.565
98.683334,176,1184,48267,636993,0,685260,242000,15,176,144,217880,0.276
714.371,1280,21407,14532530,43720516,0,58253046,56000,29.97,640,480,164988,3.728
163.897,320,4913,824159,4646573,0,5470732,3000000,15,480,360,219656,11.097
176.901,480,4420,393395,202954,0,596349,242000,29.97,176,144,218932,1.26
379.32,480,9484,3392479,5235193,0,8627672,56000,24,1280,720,322572,13.305
77.233,480,2318,182297,3510033,0,3692330,5000000,25,176,144,219480,5.42
177.33333,176,2128,100969,1089548,0,1190517,5000000,25,1280,720,163024,6.36
273.816,1920,6843,6190779,47579961,0,53770740,820000,24,640,480,219656,25.542
43.827,320,1104,137210,1354404,0,1491614,242000,24,320,240,218932,2.152
311.1,176,3733,127552,2066350,0,2193902,539000,15,640,480,221160,0.608
110.966995,480,3330,529627,4978664,0,5508291,109000,24,320,240,216820,3.376
379.32,480,9484,3392479,5235193,0,8627672,3000000,25,640,480,219480,1.408
311.1,176,3733,127552,2066350,0,2193902,109000,24,640,480,221160,2.844
130.35667,176,1564,64483,825054,0,889537,820000,25,320,240,43816,3.052
59.883,1280,1793,481774,6965881,0,7447655,5000000,15,1920,1080,155028,12.133
452.689,320,2579,207037,3566163,0,3773200,109000,25,176,144,248092,0.544
290.01666,176,3478,119325,1794184,0,1913509,820000,24,640,480,136204,0.792
95.462,640,2862,886496,8770159,0,9656655,242000,29.97,480,360,221160,11.541
326.583,640,8163,1868804,41239444,0,43108248,3000000,29.97,480,360,215124,1.704
157.891,480,4733,1776729,6254165,0,8030894,56000,15,320,240,219464,2.372
452.689,320,2579,207037,3566163,0,3773200,56000,12,1280,720,246428,4.552
290.01666,176,3478,119325,1794184,0,1913509,56000,25,640,480,124216,2.76
37.011665,1280,1109,1899633,10866846,0,12766479,242000,25,480,360,219480,15.697
452.689,320,2579,207037,3566163,0,3773200,56000,15,480,360,247900,3.884
59.883,1280,1793,481774,6965881,0,7447655,3000000,15,640,480,162924,29.418
254.922,480,7636,918325,7387906,0,8306231,56000,24,1920,1080,647280,30.57
106.765,1280,2669,4427240,6911026,0,11338266,539000,15,1920,1080,219480,25.302
714.371,1280,21407,14532530,43720516,0,58253046,56000,24,320,240,164736,3.84
33.09,320,456,101794,1052937,0,1154731,5000000,15,640,480,219480,4.076
216.55,320,6491,1789334,6091735,0,7881069,5000000,25,176,144,187684,1.84
110.966995,480,3330,529627,4978664,0,5508291,56000,15,1920,1080,216820,4.76
326.583,640,8163,1868804,41239444,0,43108248,109000,15,1920,1080,213260,4.652
127.221664,1920,3050,3818903,45174992,0,48993895,820000,24,640,480,217544,7.524
163.897,320,4913,824159,4646573,0,5470732,109000,25,640,480,219656,1.132
143.03334,176,1716,56405,856907,0,913312,109000,29.97,480,360,219480,3.116
282.56,640,7065,4966509,14806840,0,19773349,820000,12,480,360,221152,5.756
98.683334,176,1184,48267,636993,0,685260,539000,12,320,240,217880,0.348
440.967,320,13230,2444863,13079542,0,15524405,820000,12,640,480,219656,3.7
273.50665,480,8197,1657143,15461585,0,17118728,109000,25,1280,720,76904,9.625
490.6,480,12266,1448177,16976151,0,18424328,56000,25,176,144,219480,2.22
69.93833,176,839,47521,448322,0,495843,539000,15,1280,720,221152,1.244
448.575,1280,13441,9132637,105950761,0,115083398,539000,15,1280,720,217080,4.468
250.017,320,7494,856855,3926589,0,4783444,242000,25,640,480,218664,6.8
80.536,480,2417,618732,6327913,0,6946645,3000000,15,320,240,219480,1.552
143.03334,176,1716,56405,856907,0,913312,5000000,25,1920,1080,219480,3.756
95.462,640,2862,886496,8770159,0,9656655,109000,29.97,176,144,221160,3.512
157.80167,1280,3945,5611970,51306874,0,56918844,242000,24,640,480,216064,14.053
107.443,480,3220,671936,3625932,0,4297868,56000,12,1920,1080,659708,20.317
1768.9417,176,21227,1382103,11034284,0,12416387,820000,24,176,144,221160,0.908
107.443,480,3220,671936,3625932,0,4297868,56000,29.97,1280,720,324116,21.257
110.966995,480,3330,529627,4978664,0,5508291,56000,25,320,240,216820,3.316
326.583,640,8163,1868804,41239444,0,43108248,56000,24,480,360,213260,1.4
59.883,1280,1793,481774,6965881,0,7447655,242000,15,1920,1080,651920,36.582
157.891,480,4733,1776729,6254165,0,8030894,109000,12,480,360,219464,3.496
63.667,640,956,1259657,6480438,0,7740095,5000000,15,320,240,219656,5.592
217.518,480,6520,406683,1851539,0,2258222,539000,15,1920,1080,217080,3.636
385.052,1280,9232,16244376,5023129,0,21267505,109000,24,640,480,219480,4.82
379.32,480,9484,3392479,5235193,0,8627672,820000,12,1920,1080,219480,3.236
385.052,1280,9232,16244376,5023129,0,21267505,820000,29.97,176,144,219480,2.752
379.32,480,9484,3392479,5235193,0,8627672,5000000,24,176,144,219480,2.196
311.1,176,3733,127552,2066350,0,2193902,56000,29.97,320,240,221160,1.14
69.93833,176,839,47521,448322,0,495843,109000,25,176,144,221152,0.888
167.39166,1280,4017,4369420,41819887,0,46189307,56000,15,176,144,219656,4.304
906.5983,176,10879,597549,5760936,0,6358485,3000000,29.97,640,480,165668,0.816
69.933,320,1050,349781,2035796,0,2385577,820000,12,640,480,219656,0.864
239.14166,480,5978,1406751,13545526,0,14952277,5000000,15,480,360,122788,16.725
239.14166,480,5978,1406751,13545526,0,14952277,820000,15,640,480,97160,2.824
74.535,176,894,23996,491276,0,515272,3000000,24,176,144,219464,2.16
217.518,480,6520,406683,1851539,0,2258222,5000000,15,1920,1080,217080,3.96
37.011665,1280,1109,1899633,10866846,0,12766479,820000,25,1280,720,219480,33.994
290.01666,176,3478,119325,1794184,0,1913509,109000,25,1280,720,136020,1.472
254.922,480,7636,918325,7387906,0,8306231,820000,12,320,240,221160,1.844
86.486,640,2593,819680,3029350,0,3849030,5000000,15,176,144,219656,1.852
131.76,640,3294,945865,778937,0,1724802,242000,25,320,240,221152,3.12
67.583336,176,792,47585,385164,0,432749,242000,24,176,144,219480,1.924
167.39166,1280,4017,4369420,41819887,0,46189307,109000,25,320,240,219656,8.005
131.76,640,3294,945865,778937,0,1724802,109000,24,1280,720,221152,2.372
157.80167,1280,3945,5611970,51306874,0,56918844,820000,15,640,480,216056,10.289
473,320,11826,1419320,8047423,0,9697521,242000,15,176,144,219656,1.616
339.667,640,10191,10121223,820261,0,10941484,820000,29.97,640,480,219480,5.22
395.44,1280,9886,5073258,74605061,0,79678319,3000000,29.97,1920,1080,221160,25.25
448.575,1280,13441,9132637,105950761,0,115083398,820000,29.97,640,480,217080,27.046
217.518,480,6520,406683,1851539,0,2258222,56000,29.97,320,240,216820,2.804
130.35667,176,1564,64483,825054,0,889537,56000,29.97,1280,720,58772,7.12
250.017,320,7494,856855,3926589,0,4783444,820000,12,1920,1080,218900,3.652
339.667,640,10191,10121223,820261,0,10941484,56000,24,1920,1080,219480,5.492
458.625,640,13746,5308581,24350943,0,29659524,820000,24,1920,1080,216820,34.502
255.28,320,6382,611474,7374864,0,7986338,56000,24,480,360,216820,0.748
384.451,640,11523,2839955,28225248,0,31065203,539000,24,1920,1080,680512,57.912
906.5983,176,10879,597549,5760936,0,6358485,5000000,25,1280,720,165668,1.772
225.08,480,5628,1873408,13275961,0,15149369,5000000,29.97,1920,1080,216820,40.379
384.451,640,11523,2839955,28225248,0,31065203,56000,15,480,360,217828,5.376
426.945,1280,12795,11297544,45523691,0,56821235,56000,25,320,240,219480,3.48
63.667,640,956,1259657,6480438,0,7740095,56000,12,1920,1080,219656,7.036
143.03334,176,1716,56405,856907,0,913312,820000,24,176,144,219656,3.232
86.486,640,2593,819680,3029350,0,3849030,820000,25,1920,1080,671408,53.619
476.957,1280,14305,3487520,79210885,0,82698405,539000,15,1920,1080,165668,9.009
63.667,640,956,1259657,6480438,0,7740095,820000,24,480,360,219656,1.596
476.957,1280,14305,3487520,79210885,0,82698405,539000,25,176,144,165700,2.704
131.76,640,3294,945865,778937,0,1724802,5000000,24,320,240,221152,0.864
458.625,640,13746,5308581,24350943,0,29659524,820000,15,640,480,216820,4.26
239.14166,480,5978,1406751,13545526,0,14952277,242000,25,176,144,99888,2.42
304.927,320,7623,833754,4286526,0,5120280,539000,24,320,240,216820,4.964
239.14166,480,5978,1406751,13545526,0,14952277,5000000,24,640,480,98556,4.708
167.39166,1280,4017,4369420,41819887,0,46189307,539000,24,480,360,219656,9.513
340.424,320,4081,1168939,9234909,0,10403848,109000,25,176,144,221152,1.992
39.055,1920,1170,839251,28416939,0,29256190,242000,25,1920,1080,215848,19.169
379.32,480,9484,3392479,5235193,0,8627672,109000,29.97,1920,1080,219464,15.841
448.575,1280,13441,9132637,105950761,0,115083398,820000,24,1280,720,317836,46.927
80.536,480,2417,618732,6327913,0,6946645,3000000,29.97,480,360,219480,2.232
395.44,1280,9886,5073258,74605061,0,79678319,5000000,12,1280,720,221160,6.216
203.198,320,6078,853613,5225468,0,6079081,109000,25,640,480,221160,8.605
448.575,1280,13441,9132637,105950761,0,115083398,5000000,12,1920,1080,217080,11.533
167.39166,1280,4017,4369420,41819887,0,46189307,3000000,15,320,240,219656,13.977
426.945,1280,12795,11297544,45523691,0,56821235,5000000,24,480,360,219480,21.853
254.922,480,7636,918325,7387906,0,8306231,3000000,24,640,480,221160,9.089
52.68,480,1318,870136,1579497,0,2449633,109000,15,176,144,155028,2.468
282.56,640,7065,4966509,14806840,0,19773349,56000,29.97,320,240,221152,3.524
385.052,1280,9232,16244376,5023129,0,21267505,109000,15,1280,720,306764,12.389
340.424,320,4081,1168939,9234909,0,10403848,109000,25,1280,720,221152,7.688
385.052,1280,9232,16244376,5023129,0,21267505,820000,29.97,1920,1080,644512,60.444
750.433,1280,10112,3852576,70635013,0,74487589,3000000,12,320,240,165700,2.66
130.35667,176,1564,64483,825054,0,889537,5000000,24,176,144,47536,1.252
77.233,480,2318,182297,3510033,0,3692330,5000000,12,1920,1080,219480,25.89
34.168,480,1021,238485,559745,0,798230,56000,25,176,144,165700,0.804
225.08,480,5628,1873408,13275961,0,15149369,56000,25,1280,720,216820,7.84
1140.349,1280,34208,20478926,320859863,0,341338789,5000000,25,1920,1080,653300,155.01
42.2,480,1056,216154,1306770,0,1522924,242000,29.97,320,240,216820,4.248
326.58832,1920,7830,16603953,228322925,0,244926878,56000,29.97,640,480,218932,19.397
203.198,320,6078,853613,5225468,0,6079081,242000,25,176,144,221160,2.896
64.933,320,975,318954,1603007,0,1921961,56000,29.97,1920,1080,217080,19.609
203.198,320,6078,853613,5225468,0,6079081,820000,25,176,144,221160,3.888
69.933,320,1050,349781,2035796,0,2385577,109000,24,640,480,219656,5.452
80.536,480,2417,618732,6327913,0,6946645,56000,24,640,480,219480,10.785
860.056,1280,25773,12989828,276022270,0,289012098,109000,24,480,360,257576,5.144
67.583336,176,792,47585,385164,0,432749,3000000,25,1920,1080,219480,2.936
239.14166,480,5978,1406751,13545526,0,14952277,820000,25,1280,720,97204,7.008
69.933,320,1050,349781,2035796,0,2385577,3000000,29.97,640,480,219656,1.132
490.6,480,12266,1448177,16976151,0,18424328,3000000,15,320,240,219480,2.808
217.518,480,6520,406683,1851539,0,2258222,539000,24,320,240,216820,2.668
473,320,11826,1419320,8047423,0,9697521,109000,12,320,240,220900,3.412
59.883,1280,1793,481774,6965881,0,7447655,3000000,15,1280,720,155312,16.509
74.535,176,894,23996,491276,0,515272,3000000,15,640,480,219464,0.74
77.233,480,2318,182297,3510033,0,3692330,242000,12,320,240,219480,2.696
63.667,640,956,1259657,6480438,0,7740095,242000,24,320,240,219656,5.896
130.35667,176,1564,64483,825054,0,889537,242000,12,480,360,52244,0.552
1768.9417,176,21227,1382103,11034284,0,12416387,242000,29.97,1920,1080,231480,3.092
110.966995,480,3330,529627,4978664,0,5508291,5000000,12,1280,720,216820,2.984
326.58832,1920,7830,16603953,228322925,0,244926878,820000,25,320,240,218932,16.633
63.667,640,956,1259657,6480438,0,7740095,539000,24,176,144,219656,1.316
110.966995,480,3330,529627,4978664,0,5508291,56000,12,1280,720,318556,12.329
107.443,480,3220,671936,3625932,0,4297868,56000,25,640,480,216820,4.268
273.816,1920,6843,6190779,47579961,0,53770740,3000000,29.97,480,360,219656,26.482
52.68,480,1318,870136,1579497,0,2449633,3000000,24,320,240,140080,4.844
326.583,640,8163,1868804,41239444,0,43108248,820000,24,176,144,212880,2.444
476.957,1280,14305,3487520,79210885,0,82698405,242000,15,480,360,165700,5.836
476.957,1280,14305,3487520,79210885,0,82698405,109000,15,640,480,165700,3.148
368.32,640,9208,869558,470067,0,1339625,242000,12,176,144,221152,0.988
163.897,320,4913,824159,4646573,0,5470732,820000,29.97,640,480,219656,4.992
86.486,640,2593,819680,3029350,0,3849030,242000,29.97,176,144,219656,1.236
130.35667,176,1564,64483,825054,0,889537,109000,15,1280,720,50708,1.524
42.2,480,1056,216154,1306770,0,1522924,5000000,29.97,480,360,216820,9.921
326.583,640,8163,1868804,41239444,0,43108248,539000,15,480,360,212596,3.196
131.76,640,3294,945865,778937,0,1724802,56000,25,176,144,221152,0.856
34.168,480,1021,238485,559745,0,798230,109000,12,176,144,165700,1.468
216.55,320,6491,1789334,6091735,0,7881069,3000000,25,1920,1080,186396,13.593
107.443,480,3220,671936,3625932,0,4297868,539000,15,1280,720,216820,13.973
458.625,640,13746,5308581,24350943,0,29659524,820000,25,176,144,216820,1.332
167.39166,1280,4017,4369420,41819887,0,46189307,56000,15,176,144,219656,4.88
316.95166,176,3803,111850,2082902,0,2194752,820000,29.97,1920,1080,165700,2.948
130.35667,176,1564,64483,825054,0,889537,56000,15,1280,720,309904,11.597
440.967,320,13230,2444863,13079542,0,15524405,820000,25,480,360,219656,4.032
254.922,480,7636,918325,7387906,0,8306231,242000,25,176,144,221160,2.252
39.055,1920,1170,839251,28416939,0,29256190,539000,24,320,240,215940,12.409
458.625,640,13746,5308581,24350943,0,29659524,109000,12,320,240,216820,1.296
59.883,1280,1793,481774,6965881,0,7447655,109000,24,176,144,159204,2.968
107.443,480,3220,671936,3625932,0,4297868,5000000,12,1280,720,216820,2.704
177.33333,176,2128,100969,1089548,0,1190517,539000,12,320,240,163024,1.964
395.44,1280,9886,5073258,74605061,0,79678319,5000000,15,480,360,221160,1.78
239.14166,480,5978,1406751,13545526,0,14952277,56000,25,176,144,94568,1.704
448.575,1280,13441,9132637,105950761,0,115083398,242000,29.97,1920,1080,657152,60.3
254.922,480,7636,918325,7387906,0,8306231,820000,29.97,1280,720,221160,3.256
225.08,480,5628,1873408,13275961,0,15149369,242000,29.97,1280,720,322124,27.97
110.966995,480,3330,529627,4978664,0,5508291,820000,15,1280,720,216820,5.296
290.01666,176,3478,119325,1794184,0,1913509,820000,15,480,360,139932,9.617
