0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1.0,0.0,320.0,63.0,43.0,0.2,0.2,51245.0,8234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,2.4,6320.0,1722646.0,97.0
59.0,77.0,3690.0,665.0,267.0,1.0,0.6,89635.0,108337.0,5.6,14.6,22.8,26.8,1.2,12.6,24.0,59.8,98.8,1.6,212.0,1132274.0,83.0
0.0,0.0,299.0,21.0,28.0,0.2,0.2,880.0,17742.0,0.4,0.4,0.4,0.0,0.2,0.0,0.0,15.4,16.8,1.2,263.0,1750872.0,97.0
21.0,12.0,2619.0,442.0,199.0,1.2,1.2,546478.0,130566.0,6.4,21.2,37.4,41.2,4.0,6.4,10.4,96.0,244.0,4.8,218.0,1540139.0,87.0
19.0,11.0,1667.0,116.0,87.0,3.01,6.61,88806.0,48340.0,1.2,1.6,1.6,0.0,0.0,12.83,24.05,239.88,485.17,2.5,412.0,1045656.0,81.0
4.0,3.0,3183.0,180.0,115.0,0.8,1.2,13539.0,20608.0,2.0,2.2,2.2,0.0,0.8,2.8,2.8,64.0,146.8,1.0,247.0,1011902.0,88.0
28.0,2.0,1776.0,157.0,148.0,0.6,0.8,177035.0,91063.0,0.0,0.0,0.0,0.0,0.4,15.31,26.64,67.4,216.7,2.2,710.0,1022157.0,87.0
9.0,0.0,4041.0,365.0,311.0,7.2,2.2,512190.0,10120.0,0.2,0.2,0.2,0.0,0.4,2.2,4.2,366.4,595.0,5.0,440.0,1711718.0,77.0
24.0,36.0,3436.0,162.0,101.0,0.2,0.2,43117.0,21185.0,0.8,0.8,0.8,0.0,0.2,0.2,0.2,16.0,22.2,3.2,180.0,1714208.0,92.0
43.0,2.0,5035.0,290.0,141.0,0.4,0.4,498675.0,96693.0,31.0,92.8,176.4,361.0,2.0,72.2,121.0,98.2,258.2,4.3,124.0,1007525.0,73.0
5.0,4.0,1550.0,257.0,127.0,0.2,0.2,10676.0,41599.0,0.0,0.0,0.0,0.0,0.0,29.14,29.14,16.97,102.59,2.2,1130.0,969322.0,92.0
18.0,12.0,3208.0,298.0,153.0,3.79,4.19,136968.0,171740.0,11.78,34.33,79.84,134.53,2.0,20.76,23.15,312.97,416.17,1.8,122.0,969851.0,81.0
1.0,1.0,167.0,12.0,18.0,0.2,0.2,12365.0,15635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.48,16.83,1.0,8337.0,1867503.0,98.0
2.0,0.0,376.0,35.0,15.0,2.2,2.2,62864.0,13634.0,0.0,0.0,0.0,0.0,0.0,2.4,3.59,194.41,172.46,1.2,6331.0,1845095.0,90.0
1.0,0.0,2034.0,137.0,112.0,0.2,0.2,84566.0,105634.0,0.0,0.0,0.0,0.0,0.0,1.6,2.0,15.8,96.6,2.5,1663.0,1105595.0,92.0
5.0,1.0,5473.0,335.0,200.0,1.0,1.0,908732.0,64771.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,71.2,130.6,1.0,480.0,1074680.0,85.0
2.0,0.0,3428.0,228.0,124.0,0.4,0.6,292377.0,252714.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,30.2,54.4,3.8,2924.0,1333120.0,95.0
6.0,1.0,5610.0,273.0,232.0,1.0,0.4,81512.0,61935.0,0.0,0.0,0.0,0.0,0.0,2.6,3.4,55.2,94.0,5.0,2599.0,1379610.0,87.0
63.0,78.0,1702.0,175.0,80.0,1.4,3.0,67821.0,27096.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,152.4,210.8,1.3,846.0,1073826.0,91.0
32.0,2.0,2166.0,147.0,100.0,7.8,20.8,47079.0,35106.0,3.6,22.8,43.2,60.8,0.6,21.4,24.8,282.6,538.0,3.6,128.0,1106608.0,75.0
6.0,0.0,4876.0,443.0,331.0,5.2,1.6,473486.0,62373.0,2.0,2.6,2.4,0.0,1.8,6.0,10.6,253.6,405.0,2.0,226.0,1115813.0,78.0
1.0,0.0,208.0,20.0,38.0,0.4,0.8,1392.0,14222.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,22.0,26.6,1.0,6354.0,1857517.0,98.0
7.0,4.0,4425.0,306.0,241.0,2.81,5.01,154513.0,63102.0,9.02,24.65,48.9,96.59,2.0,14.03,22.65,136.87,303.21,2.0,168.0,995703.0,78.0
0.0,0.0,345.0,179.0,36.0,0.2,0.2,28958.0,14830.0,0.0,0.0,0.0,0.0,0.0,3.4,6.6,15.6,16.8,1.2,5286.0,1858259.0,96.0
10.0,4.0,6601.0,1078.0,1011.0,4.8,2.0,839271.0,734468.0,6.2,8.6,8.6,0.0,2.2,1.8,1.8,247.0,388.6,1.8,227.0,1121504.0,72.0
2.0,0.0,432.0,50.0,23.0,1.4,1.4,178357.0,16605.0,0.0,0.0,0.0,0.0,0.0,4.4,7.4,64.4,94.8,1.0,5631.0,1856450.0,96.0
2.0,1.0,870.0,52.0,28.0,1.0,1.6,232556.0,8611.0,0.0,0.0,0.0,0.0,0.0,4.6,8.6,82.8,124.8,1.6,5310.0,1832723.0,93.0
2.0,0.0,360.0,69.0,71.0,0.4,0.6,36089.0,49991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2,34.4,2.0,6371.0,1711587.0,97.0
0.0,0.0,368.0,41.0,34.0,0.2,0.2,1460.0,13058.0,0.8,0.8,0.8,0.0,0.0,1.4,1.4,15.6,17.4,3.0,323.0,1711816.0,97.0
12.0,0.0,2309.0,102.0,55.0,1.2,1.4,342236.0,21886.0,0.0,0.0,0.0,0.0,1.6,29.34,48.7,81.24,150.1,3.8,366.0,1085594.0,87.0
21.0,1.0,4721.0,566.0,460.0,7.2,2.4,473996.0,89664.0,0.0,0.0,0.0,0.0,0.0,14.0,22.6,378.8,610.6,6.4,857.0,1529090.0,69.0
16.0,5.0,2809.0,284.0,101.0,1.0,0.8,59725.0,12710.0,0.0,0.0,0.0,0.0,0.0,28.8,29.0,46.4,240.4,4.2,7209.0,1379947.0,89.0
143.0,81.0,682.0,144.0,167.0,0.2,0.2,86750.0,138284.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,14.6,16.8,2.0,1756.0,1762155.0,95.0
14.0,3.0,2883.0,277.0,162.0,2.2,2.6,354424.0,36094.0,4.8,11.0,26.8,28.4,20.8,13.4,36.8,132.6,281.8,1.0,143.0,1100986.0,84.0
2.0,0.0,806.0,52.0,43.0,0.4,0.6,11892.0,22951.0,2.2,4.59,9.78,29.94,0.0,1.0,1.0,34.73,48.3,1.0,169.0,1012145.0,96.0
49.0,56.0,3621.0,183.0,144.0,1.6,2.4,306458.0,121162.0,0.0,0.0,0.0,0.0,0.0,1.4,1.6,108.8,174.6,2.8,1390.0,1544488.0,87.0
15.0,12.0,2882.0,358.0,253.0,0.8,0.8,372240.0,271212.0,0.0,0.0,0.0,0.0,0.6,16.77,25.35,68.26,107.58,4.2,610.0,1334266.0,86.0
10.0,3.0,5252.0,392.0,248.0,5.2,4.8,163743.0,100347.0,0.0,0.0,0.0,0.0,0.2,22.4,24.4,283.6,667.2,1.0,856.0,990546.0,73.0
12.0,2.0,2763.0,366.0,256.0,6.2,4.8,310712.0,49538.0,0.6,0.6,0.6,0.0,0.6,3.0,15.4,309.6,602.0,1.8,498.0,1122262.0,76.0
17.0,2.0,4377.0,348.0,263.0,4.0,2.4,248105.0,159199.0,1.6,1.6,1.6,0.0,1.0,3.6,26.6,253.0,374.4,5.0,397.0,1070579.0,75.0
1.0,0.0,409.0,33.0,24.0,0.6,2.6,1398.0,4392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6,36.8,2.2,1364.0,1713419.0,96.0
3.0,0.0,1266.0,192.0,169.0,3.6,1.0,90502.0,9050.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,168.2,240.2,1.4,403.0,1757090.0,90.0
5.0,1.0,2410.0,176.0,150.0,0.6,0.6,74357.0,96317.0,7.0,23.8,53.6,87.6,0.2,3.4,5.4,70.0,140.4,2.2,170.0,1065320.0,86.0
184.0,203.0,977.0,72.0,41.0,0.2,0.2,52830.0,69155.0,4.4,4.8,4.8,0.0,1.4,0.0,0.0,15.6,20.8,1.4,318.0,1753752.0,92.0
2.0,0.0,813.0,117.0,113.0,1.8,0.6,59903.0,24550.0,0.6,2.2,7.2,14.0,0.0,0.0,0.0,96.0,135.6,1.6,179.0,1761718.0,93.0
0.0,0.0,394.0,160.0,66.0,0.2,0.2,201455.0,220580.0,0.8,1.2,1.2,0.0,0.0,12.4,23.2,15.6,59.4,3.0,275.0,1736867.0,96.0
0.0,0.0,603.0,44.0,41.0,0.2,0.2,1271.0,13421.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,22.0,48.6,1.0,730.0,1034027.0,97.0
186.0,204.0,416.0,44.0,33.0,1.99,1.99,77138.0,42947.0,0.0,0.0,0.0,0.0,0.0,3.59,6.37,175.1,164.34,2.2,7837.0,1860077.0,89.0
2.0,1.0,523.0,52.0,37.0,0.4,0.4,176128.0,68253.0,0.0,0.0,0.0,0.0,0.0,7.8,15.4,30.4,41.6,1.0,8054.0,1834821.0,96.0
6.0,0.0,2623.0,112.0,112.0,2.2,0.8,105701.0,61083.0,1.0,1.0,2.8,5.4,0.0,4.8,9.2,110.8,183.8,2.4,169.0,1626877.0,92.0
2.0,0.0,488.0,55.0,47.0,2.2,2.2,105707.0,47856.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,204.41,174.55,2.2,11158.0,1877659.0,88.0
5.0,0.0,2576.0,340.0,209.0,3.0,1.4,453313.0,22792.0,0.0,0.0,0.0,0.0,0.0,15.2,28.2,161.2,251.2,3.2,2440.0,1763877.0,81.0
9.0,2.0,1542.0,183.0,81.0,1.8,1.4,21281.0,15756.0,5.2,5.4,7.8,4.8,0.4,2.8,2.8,86.4,215.8,2.0,161.0,1065467.0,90.0
25.0,7.0,3713.0,151.0,90.0,4.8,10.0,290336.0,81955.0,0.0,0.0,0.0,0.0,0.0,1.4,1.8,304.6,349.6,3.4,1431.0,1541880.0,78.0
7.0,1.0,3273.0,483.0,242.0,1.8,1.8,181856.0,62053.0,0.0,0.0,0.0,0.0,0.0,2.2,2.4,71.0,149.4,3.2,2893.0,1734720.0,86.0
17.0,9.0,2596.0,188.0,134.0,1.0,0.8,464824.0,158736.0,3.4,16.0,45.4,113.0,1.2,7.2,11.0,62.0,157.0,1.5,399.0,1049707.0,87.0
6.0,4.0,670.0,91.0,15.0,2.39,2.39,446893.0,20744.0,0.0,0.0,0.0,0.0,0.0,3.19,4.78,222.11,197.21,2.0,11692.0,1880091.0,86.0
2.0,0.0,325.0,44.0,36.0,0.8,0.8,11252.0,11785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,2.0,3173.0,1708285.0,97.0
4.0,0.0,1134.0,102.0,19.0,2.2,2.6,291175.0,13298.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,155.2,220.2,1.6,7226.0,1876670.0,93.0
2.0,0.0,398.0,41.0,13.0,2.0,2.0,151420.0,12892.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,154.29,148.5,1.4,7683.0,1864718.0,90.0
14.0,0.0,2491.0,224.0,152.0,3.99,3.79,80285.0,25237.0,2.59,36.13,96.01,215.17,0.0,40.52,71.06,180.44,329.54,2.5,154.0,1052506.0,80.0
6.0,0.0,3819.0,311.0,176.0,1.8,1.6,15499.0,64796.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,55.2,100.0,2.2,525.0,1076906.0,87.0
33.0,18.0,3104.0,208.0,139.0,1.4,3.0,359408.0,34574.0,0.0,0.0,0.0,0.0,0.2,14.0,17.2,107.6,291.8,4.6,7345.0,1377104.0,87.0
4.0,1.0,4174.0,435.0,389.0,2.6,3.0,241550.0,220264.0,0.8,1.2,1.2,0.0,0.2,59.6,61.8,165.8,363.6,2.4,252.0,1130003.0,80.0
124.0,135.0,4269.0,557.0,323.0,3.99,3.59,691572.0,328743.0,27.54,112.38,287.43,438.12,2.0,83.63,130.34,246.91,596.01,1.3,127.0,988386.0,59.0
11.0,2.0,3454.0,182.0,143.0,1.2,1.0,176413.0,23893.0,0.4,0.4,0.4,0.0,3.0,2.8,20.8,81.6,183.8,321.0,90.0,10.0,0.0
20.0,6.0,6709.0,335.0,318.0,2.39,1.0,85428.0,34037.0,0.0,0.0,0.0,0.0,0.0,7.77,8.37,143.82,201.99,2.6,2005.0,963321.0,81.0
58.0,80.0,1488.0,181.0,160.0,0.4,0.4,25955.0,31343.0,1.2,1.2,1.2,0.0,1.0,16.2,16.6,41.6,156.6,1.2,366.0,986472.0,91.0
10.0,6.0,4041.0,116.0,99.0,1.8,7.0,126815.0,119643.0,4.6,5.4,5.4,0.0,3.6,1.4,1.6,182.4,181.4,2.6,211.0,1526616.0,83.0
6.0,5.0,1642.0,97.0,93.0,0.2,0.2,119009.0,24558.0,0.0,0.0,0.0,0.0,0.0,2.4,3.21,21.04,42.08,404.0,93.0,7.0,0.0
12.0,17.0,1140.0,54.0,45.0,0.2,0.2,89639.0,38819.0,0.0,0.0,0.0,0.0,0.0,11.8,22.6,22.8,19.2,1.0,567.0,1752966.0,91.0
1.0,0.0,3235.0,358.0,357.0,0.2,0.2,507366.0,535487.0,24.6,92.2,249.2,516.8,0.2,61.4,122.6,15.8,36.8,1.7,101.0,1063947.0,78.0
123.0,58.0,668.0,228.0,199.0,0.2,0.2,575770.0,196314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,20.0,2.8,6158.0,1836848.0,94.0
1.0,1.0,295.0,34.0,34.0,0.8,0.8,104999.0,14568.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,53.8,61.2,2.2,4578.0,1846795.0,96.0
52.0,65.0,2385.0,124.0,102.0,0.8,0.8,112156.0,47219.0,0.0,0.0,0.0,0.0,0.0,6.01,8.22,56.31,91.98,1.2,549.0,1087394.0,90.0
13.0,0.0,4123.0,322.0,151.0,0.8,1.2,615802.0,41718.0,0.0,0.0,0.0,0.0,1.8,23.8,27.6,83.4,282.6,4.4,1159.0,1466419.0,85.0
34.0,48.0,733.0,60.0,48.0,0.6,1.0,3466.0,18820.0,0.0,0.0,0.0,0.0,0.0,8.8,8.8,42.6,96.0,1.0,920.0,1036125.0,95.0
8.0,3.0,2781.0,182.0,109.0,0.8,3.6,187626.0,63713.0,17.4,63.6,162.0,435.2,0.8,18.4,32.6,43.2,280.6,2.0,222.0,1026811.0,84.0
10.0,8.0,1964.0,157.0,85.0,1.2,2.4,115996.0,27543.0,8.42,41.88,84.57,114.63,1.2,14.23,25.25,149.3,446.09,3.5,310.0,1065315.0,83.0
6.0,1.0,5341.0,234.0,216.0,0.8,2.6,286651.0,231266.0,7.8,9.8,9.8,0.0,5.8,4.8,5.8,34.2,69.2,1.4,308.0,1053389.0,85.0
30.0,3.0,4058.0,333.0,249.0,4.8,2.8,291987.0,34191.0,1.2,6.2,12.2,23.4,11.0,7.2,21.6,251.8,437.8,7.4,413.0,1293494.0,78.0
69.0,80.0,4765.0,867.0,732.0,0.2,0.2,683248.0,614527.0,2.2,29.4,69.0,271.8,0.6,17.8,80.6,15.4,48.8,4.0,146.0,1397720.0,86.0
2.0,1.0,769.0,30.0,22.0,0.2,0.2,12571.0,5656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,16.8,1.0,4621.0,1828405.0,98.0
66.0,3.0,4117.0,159.0,120.0,12.0,35.4,168445.0,64244.0,16.8,32.6,48.4,50.4,13.4,5.0,6.0,407.4,777.0,2.4,145.0,1094560.0,59.0
1.0,0.0,1729.0,125.0,58.0,0.2,0.2,169465.0,22569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,2.4,6122.0,1729688.0,95.0
33.0,43.0,2649.0,192.0,169.0,0.8,3.4,370637.0,301988.0,0.8,1.4,2.8,4.6,0.0,26.2,50.8,65.4,86.6,4.4,519.0,1543136.0,84.0
0.0,0.0,3705.0,218.0,177.0,0.2,0.2,205718.0,173263.0,3.59,26.15,68.86,110.38,0.0,15.77,30.74,15.77,17.96,2.4,131.0,1755281.0,83.0
7.0,0.0,4160.0,267.0,208.0,7.2,18.0,244849.0,21467.0,2.0,9.2,24.2,42.2,1.0,0.2,0.2,347.6,531.2,3.6,149.0,1750672.0,71.0
11.0,9.0,2595.0,207.0,110.0,1.2,3.78,711926.0,75023.0,36.45,104.38,195.62,374.9,0.8,74.9,148.41,119.32,233.67,1.5,158.0,978287.0,78.0
4.0,0.0,1917.0,195.0,155.0,1.6,0.6,89080.0,73434.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,80.24,179.84,1.0,1156.0,1013640.0,90.0
0.0,0.0,434.0,61.0,64.0,0.2,0.2,63282.0,58129.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,15.6,17.4,2.0,973.0,1761416.0,91.0
8.0,1.0,5297.0,409.0,274.0,2.61,1.0,58800.0,34122.0,1.6,1.6,1.6,0.0,0.8,0.2,0.2,134.27,222.44,1.6,150.0,1067618.0,83.0
2.0,1.0,2441.0,136.0,80.0,0.4,1.8,81726.0,39191.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,16.43,19.04,1.2,527.0,1743094.0,94.0
10.0,1.0,5002.0,580.0,433.0,7.6,2.0,676779.0,76726.0,4.8,8.2,8.0,0.0,3.4,14.6,24.6,373.0,579.2,1.8,253.0,1115773.0,70.0
4.0,1.0,2463.0,97.0,107.0,0.2,0.2,156305.0,197606.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,62.4,25.0,2.2,1266.0,1543440.0,96.0
9.0,8.0,186.0,10.0,16.0,0.2,0.2,10308.0,4776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,19.2,1.2,7663.0,1879509.0,98.0
19.0,3.0,3238.0,298.0,264.0,4.0,1.6,135898.0,24557.0,5.6,5.6,5.6,0.0,1.8,4.2,4.2,199.6,334.0,3.0,242.0,1065974.0,83.0
1.0,0.0,230.0,28.0,34.0,0.2,0.2,2337.0,5853.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,15.4,16.8,2.2,635.0,1746576.0,91.0
24.0,11.0,4818.0,143.0,84.0,2.6,8.2,372082.0,92551.0,0.0,0.0,0.0,0.0,0.0,1.6,2.0,261.4,240.2,3.4,978.0,1541931.0,76.0
3.0,1.0,650.0,83.0,43.0,2.2,2.2,317214.0,129335.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,200.8,168.6,1.6,5350.0,1840486.0,88.0
1.0,0.0,907.0,106.0,76.0,0.2,0.2,24733.0,69413.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6,16.4,34.4,1.3,511.0,1061837.0,97.0
4.0,1.0,574.0,43.0,27.0,3.2,3.0,115026.0,62525.0,0.0,0.0,0.0,0.0,0.0,4.8,9.4,233.4,260.0,1.6,6267.0,1849520.0,86.0
4.0,0.0,1287.0,56.0,32.0,3.2,10.2,21470.0,10323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.6,172.8,2.2,4563.0,1828696.0,94.0
0.0,0.0,1961.0,142.0,84.0,0.2,0.2,126634.0,19519.0,0.0,0.0,0.0,0.0,0.0,3.2,3.8,17.2,85.2,3.0,494.0,1027525.0,94.0
1.0,0.0,2309.0,95.0,73.0,0.4,0.4,18045.0,7270.0,0.0,0.0,0.0,0.0,0.0,11.4,11.4,34.0,52.8,2.6,4549.0,1731907.0,94.0
6.0,1.0,4009.0,260.0,187.0,2.2,3.4,57483.0,172118.0,12.8,28.6,32.4,10.0,1.2,15.4,56.4,150.6,278.0,1.2,255.0,988248.0,78.0
8.0,4.0,3912.0,275.0,216.0,3.2,2.6,156009.0,225504.0,1.4,1.4,1.4,0.0,0.8,46.6,53.0,342.4,364.4,2.6,371.0,1005256.0,77.0
6.0,1.0,2260.0,207.0,136.0,1.8,1.6,241800.0,63832.0,0.0,0.0,0.0,0.0,0.2,16.37,28.54,105.19,158.08,2.2,956.0,1069212.0,87.0
0.0,0.0,410.0,63.0,84.0,0.4,0.6,185201.0,96070.0,0.0,0.0,0.0,0.0,0.0,2.2,2.4,33.2,45.4,1.8,2502.0,1771370.0,93.0
18.0,13.0,4475.0,699.0,425.0,4.2,1.2,557374.0,557281.0,0.0,0.0,0.0,0.0,0.0,6.2,8.8,207.4,373.2,1.5,567.0,1040643.0,74.0
1.0,0.0,490.0,53.0,48.0,1.2,0.6,36794.0,7750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4,94.8,2.6,965.0,1761134.0,91.0
32.0,42.0,1606.0,177.0,145.0,0.8,0.8,536740.0,256548.0,34.87,66.53,91.38,131.06,3.21,22.65,39.08,88.78,184.57,1.6,159.0,1075711.0,81.0
3.0,1.0,903.0,107.0,86.0,2.2,2.0,61943.0,151411.0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,187.2,170.6,1.4,5507.0,1840805.0,90.0
7.0,0.0,2452.0,368.0,323.0,6.8,1.8,193892.0,23470.0,0.0,0.0,0.0,0.0,0.6,1.2,1.8,318.4,456.2,1.6,2377.0,1768187.0,79.0
1.0,0.0,1480.0,111.0,535.0,1.4,1.4,112448.0,119496.0,0.0,0.0,0.0,0.0,0.0,4.4,6.2,121.4,113.8,1.4,2316.0,1796571.0,80.0
3.0,1.0,2042.0,74.0,63.0,0.4,0.4,2667.0,15224.0,0.0,0.0,0.0,0.0,0.0,1.2,1.8,31.8,42.0,1.0,1240.0,1745904.0,94.0
51.0,68.0,3126.0,163.0,85.0,1.0,1.0,482044.0,67636.0,8.0,26.2,34.4,69.6,5.4,2.6,3.8,79.6,153.6,2.0,199.0,1029074.0,89.0
1.0,1.0,332.0,58.0,17.0,0.2,0.2,343314.0,5858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.57,16.97,1.2,7369.0,1861876.0,97.0
9.0,5.0,2164.0,82.0,169.0,0.6,2.0,60189.0,23390.0,0.0,0.0,0.0,0.0,0.4,15.6,15.6,51.4,101.0,403.0,91.0,9.0,0.0
32.0,39.0,746.0,175.0,144.0,0.4,0.2,173416.0,73499.0,3.4,6.2,6.2,0.0,9.4,1.4,1.6,17.4,25.2,3.2,341.0,1738622.0,93.0
26.0,13.0,2127.0,175.0,173.0,2.6,3.0,75457.0,39145.0,0.2,0.4,0.8,1.2,0.0,1.4,1.4,178.6,376.0,1.5,428.0,1065411.0,86.0
2.0,0.0,2949.0,213.0,108.0,1.0,1.2,603387.0,29934.0,0.0,0.0,0.0,0.0,0.0,8.0,9.2,79.4,141.4,1.4,1149.0,1044112.0,86.0
37.0,0.0,3486.0,312.0,132.0,8.18,23.35,885406.0,33458.0,8.58,28.34,61.48,170.86,8.38,24.95,32.73,294.21,616.57,3.2,134.0,1093019.0,68.0
6.0,2.0,2365.0,194.0,122.0,0.6,1.8,113604.0,35591.0,7.19,25.15,51.7,115.57,1.2,29.94,41.12,35.53,144.51,2.5,128.0,1064613.0,89.0
16.0,24.0,195.0,12.0,17.0,0.4,1.2,1216.0,10442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,35.4,1.0,7917.0,1880896.0,97.0
20.0,30.0,1889.0,127.0,113.0,0.2,0.2,76661.0,106567.0,5.6,13.2,18.6,25.4,0.8,54.4,54.8,15.6,124.6,1.5,202.0,1118800.0,89.0
57.0,73.0,1120.0,138.0,106.0,0.2,0.2,15091.0,23190.0,0.0,0.0,0.0,0.0,0.0,1.8,2.0,25.15,18.16,1.0,1168.0,1081843.0,94.0
0.0,0.0,1092.0,287.0,79.0,0.2,0.2,631564.0,367543.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,15.6,17.4,3.0,1380.0,1745816.0,95.0
1.0,0.0,2287.0,232.0,231.0,1.2,3.99,15551.0,28181.0,5.19,5.39,11.38,13.97,0.2,3.79,3.79,77.25,140.32,2.0,140.0,1097466.0,89.0
2.0,0.0,771.0,152.0,44.0,2.4,3.39,331157.0,62884.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,134.33,236.73,4.4,1150.0,1751431.0,90.0
38.0,41.0,3834.0,195.0,122.0,11.8,33.8,102413.0,48962.0,0.2,0.2,0.2,0.0,0.0,6.6,9.4,384.2,767.4,2.5,182.0,1078150.0,62.0
36.0,10.0,2883.0,150.0,103.0,4.41,28.66,283299.0,24843.0,0.0,0.0,0.0,0.0,0.0,9.22,19.44,288.58,371.34,604.0,82.0,15.0,0.0
2.0,1.0,249.0,15.0,24.0,0.4,1.0,43745.0,23849.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,35.8,57.6,1.0,8355.0,1864778.0,97.0
62.0,59.0,1596.0,120.0,102.0,0.4,0.4,12770.0,81899.0,1.6,1.6,1.6,0.0,0.8,45.0,45.2,47.0,118.2,1.8,429.0,976446.0,91.0
15.0,11.0,2198.0,305.0,171.0,0.6,1.8,294877.0,57789.0,1.6,2.0,6.6,8.4,12.2,8.0,8.6,33.8,78.6,1.2,159.0,1085358.0,90.0
14.0,5.0,3467.0,194.0,133.0,2.6,8.6,667592.0,33485.0,1.6,1.6,1.6,0.0,1.4,62.4,124.8,191.2,339.0,6.4,500.0,1360821.0,74.0
3.0,0.0,1192.0,127.0,108.0,1.8,0.6,77466.0,32241.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,145.6,150.6,2.0,634.0,1068851.0,93.0
17.0,25.0,1405.0,83.0,142.0,0.6,0.6,12122.0,157021.0,1.8,1.8,2.4,2.2,0.0,1.2,1.2,35.47,48.5,1.2,144.0,1746180.0,94.0
88.0,102.0,5375.0,463.0,301.0,1.4,2.61,380129.0,173613.0,5.01,15.03,21.24,31.46,5.21,41.68,66.93,85.77,287.17,3.4,418.0,1033974.0,71.0
28.0,12.0,4658.0,366.0,181.0,3.2,6.2,652294.0,177495.0,9.0,24.8,71.0,106.8,1.6,7.6,11.8,235.8,476.4,6.8,243.0,1308429.0,75.0
3.0,1.0,704.0,55.0,51.0,1.8,2.0,8530.0,11424.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,75.8,127.2,1.6,590.0,1759749.0,91.0
1.0,0.0,1785.0,88.0,84.0,0.2,0.2,23164.0,31231.0,4.0,5.2,5.2,0.0,0.0,0.2,0.2,15.8,31.4,154.0,96.0,4.0,0.0
4.0,0.0,2061.0,531.0,240.0,0.2,0.2,56419.0,91653.0,0.8,1.0,0.6,0.0,0.2,5.8,5.8,20.2,88.4,1.0,269.0,1064781.0,91.0
3.0,1.0,5670.0,226.0,196.0,0.2,0.2,11251.0,27610.0,0.0,0.0,0.0,0.0,0.2,2.99,3.59,21.96,85.23,1.0,425.0,1010614.0,88.0
0.0,0.0,314.0,48.0,26.0,0.2,0.2,182613.0,24696.0,2.4,3.0,3.0,0.0,0.2,1.2,1.2,15.6,20.8,1.4,324.0,1752632.0,97.0
5.0,0.0,1798.0,107.0,103.0,4.2,8.6,53830.0,50292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.8,233.6,2.0,4175.0,1820453.0,89.0
1.0,0.0,344.0,35.0,47.0,0.8,1.0,1606.0,4855.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,47.4,82.4,1.8,792.0,1760419.0,90.0
11.0,8.0,3549.0,168.0,140.0,0.4,0.4,13296.0,40833.0,0.0,0.0,0.0,0.0,0.0,3.4,3.6,42.4,102.8,1.2,1524.0,971326.0,92.0
6.0,2.0,3727.0,228.0,203.0,1.4,1.2,118911.0,202558.0,2.8,4.2,4.2,0.0,7.0,15.2,15.2,97.2,350.8,1.0,283.0,1001634.0,86.0
30.0,36.0,535.0,198.0,59.0,0.2,0.2,485971.0,188544.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,15.6,17.0,2.6,7270.0,1836112.0,92.0
