0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
90,-39,-0.76,0.06,-0.2,-8,-5,-0.023,0.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.018000000000000002
-150,-27,-0.15,0.14,1.1,-9,-14,-0.019,0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.015
42,-13,-0.35,0.13,-1.2,-10,-12,-0.005,1.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.027999999999999997
254,-10,-0.04,0.06,0.0,-16,6,-0.006,0.0,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.02
-95,8,0.0,0.19,1.7,-9,-16,-0.035,-0.8,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.02
18,-23,-0.6,-0.07,-0.9,-10,7,0.007,0.9,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018000000000000002
-399,4,-0.4,0.07,0.3,-13,0,-0.02,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0001,0.0,0.0,0.0,-0.0011,0.02
107,-13,0.11,-0.02,1.0,-5,2,-0.009,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.02
-247,-49,-0.42,-0.12,0.8,-7,11,-0.001,1.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.016
-369,-23,-0.3,0.06,-0.8,-15,4,0.007,0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.022000000000000002
-236,-6,0.42,-0.01,-0.2,-10,2,-0.012,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,-0.0002,0.0,-0.0008,0.018000000000000002
539,2,0.06,-0.08,-0.6,-11,11,0.009,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.024
-300,-1,-0.26,-0.13,1.7,-11,-3,-0.039,4.0,-0.0016,-0.0018,-0.0018,-0.0018,0.0002,0.0,0.0,0.0,-0.0018,0.027000000000000003
-113,-66,0.32,-0.03,0.6,-15,13,0.008,-0.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.026000000000000002
-102,-1,0.73,-0.14,-1.3,-19,20,0.047,3.0,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,0.019
-137,10,-0.08,0.25,-0.2,-19,-8,-0.016,-0.3,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,0.023
-51,-18,-0.02,0.32,0.7,-15,-23,-0.01,0.5,-0.0014,-0.0014,-0.0014,-0.0014,0.0,0.0,0.0,0.0,-0.0014,0.03
129,-13,-0.33,-0.08,-0.8,-8,10,-0.003,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018000000000000002
29,-12,-0.42,0.05,0.2,-7,-4,-0.015,-0.1,-0.0005,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0001,0.0,-0.0007,0.018000000000000002
-276,-9,-0.13,0.13,-0.5,-13,-7,-0.007,-0.9,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.017
-319,-28,-0.25,0.0,0.5,-5,1,-0.004,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.015
12,-2,0.25,0.29,0.9,-12,-10,-0.027999999999999997,-1.8,-0.0013,-0.0013,-0.0013,-0.0012,0.0,0.0,-0.0002,0.0,-0.0012,0.021
36,-73,0.09,0.1,1.4,-11,-7,-0.012,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.02
-242,-15,0.02,0.09,0.3,-8,-8,-0.006,0.0,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.018000000000000002
-592,-8,0.03,0.07,-0.3,-8,2,-0.004,-0.5,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.016
-36,18,0.21,0.33,-0.5,-19,-10,0.001,-0.2,-0.0021,-0.002,-0.002,-0.002,-0.0002,0.0,0.0,0.0,-0.002,0.042
243,33,-0.4,0.09,0.2,-15,-1,-0.009,0.0,-0.0008,-0.001,-0.001,-0.0011,0.0002,0.0,0.0001,0.0,-0.0011,0.02
317,-11,-0.14,-0.03,-0.9,-12,8,0.005,0.1,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,0.021
-288,-25,-0.86,0.03,-1.3,-14,6,0.015,1.1,-0.0005,-0.0006,-0.0006,-0.0007,0.0001,0.0,0.0002,0.0,-0.0007,0.017
349,-17,0.06,0.0,0.0,-13,7,0.001,0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.02
64,-20,0.12,0.01,-1.6,-8,2,0.01,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018000000000000002
179,-2,0.29,0.1,-0.4,-10,-5,0.006,-0.4,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.028999999999999998
-6,-28,-0.2,0.05,-0.4,-9,-3,-0.002,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.016
329,11,-0.01,0.05,-0.3,-6,-8,0.006,0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.019
-437,-75,0.63,-0.14,-1.6,-14,23,0.027999999999999997,1.1,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003,0.02
-154,-6,0.03,0.3,1.1,-10,-18,-0.002,-0.3,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,0.051
2,-39,-0.07,0.02,-0.7,-7,-2,0.007,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.021
-96,-50,0.04,0.03,-0.4,-13,5,0.005,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.027000000000000003
85,-41,-0.1,-0.08,0.7,-9,12,0.012,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.02
78,-53,-0.33,-0.06,0.4,-12,11,-0.005,0.0,-0.0009,-0.0008,-0.0008,-0.0008,-0.0001,0.0,0.0,0.0,-0.0008,0.019
-528,54,0.22,0.22,0.4,-11,-21,-0.019,0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.019
-91,7,0.3,0.06,-1.4,-8,-4,0.004,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
-224,6,-0.3,0.03,0.4,-6,-3,0.002,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.016
-201,-3,0.26,0.07,0.7,-5,-8,-0.009,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019
600,1,-0.16,0.04,0.7,-12,2,0.011000000000000001,0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.025
-34,-13,-0.21,0.1,-0.4,-13,-4,0.007,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019
102,-14,-0.61,0.13,-0.1,-14,-5,-0.01,0.2,-0.0012,-0.0014,-0.0014,-0.0014,0.0003,0.0,0.0,0.0,-0.0014,0.03
-238,-48,-0.28,0.08,0.7,-6,-7,-0.03,-0.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.016
-342,-26,-0.19,-0.01,0.9,-8,3,-0.016,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.015
-252,-32,0.41,0.24,0.2,-13,-19,-0.01,-0.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.017
179,-3,0.19,0.18,-1.7,-15,-8,0.011000000000000001,-2.0,-0.0007,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,0.021
239,-53,0.44,0.02,0.6,-10,-5,-0.012,1.8,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.022000000000000002
248,-20,-0.08,0.04,-0.8,-11,-1,0.022000000000000002,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.02
-493,-40,-0.23,0.01,0.8,-14,8,0.006,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.018000000000000002
-82,-4,0.12,0.11,0.7,-11,-8,-0.004,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.021
-186,-32,0.19,0.01,1.1,-5,-3,-0.008,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
-225,-6,-0.65,0.12,-0.4,-11,-8,-0.007,-0.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.017
165,-20,0.47,0.07,1.1,-14,3,-0.009,0.0,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.031
-195,-39,0.14,-0.03,0.7,-6,6,-0.019,0.7,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,0.018000000000000002
-79,-50,-0.6,0.02,-0.7,-12,-2,0.01,0.8,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.027999999999999997
71,-3,-0.41,0.05,0.2,-7,-4,-0.004,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018000000000000002
74,-14,0.88,0.2,-0.4,-14,-23,-0.008,1.4,-0.0012,-0.0011,-0.0011,-0.001,-0.0002,0.0,-0.0002,0.0,-0.001,0.03
-133,21,-0.25,0.1,0.9,-12,-7,-0.007,0.4,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.018000000000000002
-126,-30,-0.22,0.01,-0.9,-7,1,0.003,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.038
-346,18,-0.46,0.15,0.6,-6,-17,-0.011000000000000001,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.02
360,-15,0.01,-0.16,-0.4,-9,20,0.012,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.015
196,10,0.07,0.06,0.1,-10,-2,-0.015,-0.3,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.02
-496,-2,0.03,0.14,0.2,-11,-10,-0.016,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.018000000000000002
420,-50,0.07,0.02,-1.4,-12,8,0.025,-2.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.02
108,-34,0.08,0.09,0.6,-16,6,-0.004,0.0,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.027999999999999997
-285,6,-0.03,0.1,0.0,-6,-11,-0.004,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
508,-4,0.08,0.26,1.0,-18,-15,-0.022000000000000002,-0.2,-0.0016,-0.0016,-0.0016,-0.0016,0.0,0.0,0.0,0.0,-0.0016,0.026000000000000002
-39,-28,0.14,0.0,-1.1,-11,5,0.013999999999999999,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018000000000000002
-10,31,-0.13,0.28,0.4,-7,-28,-0.008,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019
41,-50,0.15,0.18,-1.9,-20,5,0.04,-0.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.034
484,-3,0.46,0.11,-1.0,-11,0,-0.004,-1.9,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.02
-126,15,-0.17,0.11,-0.8,-7,-12,0.0,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018000000000000002
-232,-28,-0.62,-0.02,-1.9,-15,9,0.034,0.7,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.018000000000000002
236,10,0.74,0.12,-0.4,-21,10,0.021,-0.3,-0.0011,-0.001,-0.001,-0.001,-0.0002,0.0,0.0,0.0,-0.001,0.026000000000000002
-43,-41,-0.49,-0.1,1.2,-5,12,-0.017,0.0,-0.0004,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0001,0.0,-0.0006,0.013999999999999999
-166,-34,0.01,0.1,0.9,-18,0,-0.024,0.8,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015,0.016
-210,-18,-0.45,-0.09,-2.3,-13,14,0.02,0.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.023
548,-32,0.15,-0.1,-1.7,-9,11,0.02,0.5,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.017
-126,-43,-0.43,0.02,0.2,-11,6,-0.015,-0.4,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.019
142,10,0.29,0.13,0.4,-17,2,0.005,-0.4,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.034
-171,0,0.17,0.07,0.6,-11,-3,0.001,-0.1,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,0.021
46,8,-0.14,0.01,-0.2,-6,0,0.005,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.019
80,6,-0.31,0.15,0.3,-19,-2,-0.017,-0.2,-0.001,-0.0012,-0.0012,-0.0014,0.0002,0.0,0.0002,0.0,-0.0014,0.021
70,-4,0.23,-0.04,-0.4,-6,4,0.011000000000000001,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.026000000000000002
-619,-15,-0.19,0.15,0.8,-15,-7,-0.009,0.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.021
-112,-20,-0.2,0.08,1.3,-9,-7,-0.018000000000000002,0.0,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0001,0.0,-0.0008,0.019
-100,-8,0.16,0.06,0.5,-9,-4,0.0,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.018000000000000002
52,-28,-0.32,-0.03,-0.6,-8,5,0.01,-0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.028999999999999998
-63,1,-0.11,0.12,0.6,-18,-5,-0.002,0.3,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,-0.0002,0.0,-0.0012,0.019
-242,32,-0.25,0.25,-0.2,-16,-16,-0.022000000000000002,0.1,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.021
-28,-47,0.13,-0.03,0.1,-18,16,0.017,0.1,-0.0009,-0.0009,-0.0009,-0.0009,-0.0002,0.0,0.0,0.0,-0.0009,0.022000000000000002
392,-55,-0.55,0.16,-0.7,-15,1,0.002,-1.0,-0.0019,-0.0019,-0.0019,-0.0019,0.0,0.0,0.0,0.0,-0.0019,0.046
209,-8,0.02,0.05,-0.5,-6,-5,0.005,0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.019
-259,-10,-0.43,-0.05,0.0,-11,-2,-0.008,2.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0,0.0,-0.0008,0.017
-33,-24,-0.63,-0.1,-0.4,-10,6,-0.005,3.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.019
61,-16,0.02,-0.11,0.6,-6,9,-0.01,0.4,-0.0007,-0.0007,-0.0007,-0.0006,0.0,0.0,-0.0002,0.0,-0.0006,0.02
-196,-11,-0.01,0.21,-0.1,-8,-17,0.0,-0.5,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.026000000000000002
176,-32,-0.5,-0.07,2.3,-8,9,-0.028999999999999998,0.0,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0,0.0,-0.001,0.017
-413,-51,0.12,0.08,0.1,-10,5,0.012,-0.8,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-0.0001,0.0,-0.0004,0.019
191,-45,0.1,-0.06,-2.1,-13,14,0.032,0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.02
157,-51,0.67,0.21,-0.5,-10,-19,0.007,-0.4,-0.0005,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,0.021
-113,-69,-0.2,-0.1,0.4,-10,15,-0.013000000000000001,0.5,-0.0006,-0.0008,-0.0008,-0.0008,0.0002,0.0,0.0,0.0,-0.0008,0.016
-97,49,0.18,0.07,-1.4,-9,-6,0.01,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019
508,-14,0.4,0.05,-0.8,-12,-7,-0.003,0.8,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.03
-273,-50,0.36,-0.02,0.8,-7,2,-0.006,0.4,-0.0006,-0.0006,-0.0006,-0.0005,0.0,0.0,-0.0001,0.0,-0.0005,0.016
-93,14,-0.36,0.1,-0.7,-17,4,0.007,-0.4,-0.001,-0.0011,-0.0011,-0.0011,0.0002,0.0,0.0,0.0,-0.0011,0.026000000000000002
220,-11,-0.07,0.02,-1.7,-10,2,0.013000000000000001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.026000000000000002
168,-23,0.24,0.16,0.6,-10,-14,-0.002,0.4,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,0.02
398,-5,0.27,0.05,0.5,-16,5,0.004,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.02
457,1,-0.36,-0.03,0.2,-12,9,0.001,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.024
458,-41,-0.18,-0.04,0.0,-6,0,-0.005,0.4,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.026000000000000002
29,20,0.32,0.09,-0.3,-14,-1,-0.002,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,-0.0002,0.0,0.0,0.0,-0.0009,0.019
31,-27,0.08,-0.07,-0.4,-8,11,0.006,-0.7,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
-287,-15,-0.31,0.05,1.4,-6,-6,-0.017,0.0,-0.0005,-0.0006,-0.0006,-0.0007,0.0,0.0,0.0001,0.0,-0.0007,0.016
184,34,0.04,-0.03,-1.1,-7,4,0.007,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018000000000000002
-190,-13,-0.13,-0.02,-1.7,-14,15,0.007,-0.6,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,0.016
389,2,0.15,-0.01,0.2,-6,3,0.009,-0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.028999999999999998
-16,33,-0.46,0.11,0.1,-11,-8,-0.013999999999999999,0.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0001,0.0,0.0,0.0,-0.0009,0.018000000000000002
-349,-33,-0.59,-0.05,-0.1,-14,5,0.012,1.2,-0.002,-0.002,-0.002,-0.002,0.0,0.0,0.0,0.0,-0.002,0.057999999999999996
-220,-10,0.45,0.01,-1.3,-16,12,0.027000000000000003,-0.7,-0.0008,-0.0005,-0.0005,-0.0005,-0.0004,0.0,-0.0001,0.0,-0.0005,0.019
639,-19,0.45,0.21,-1.1,-12,-1,0.004,-3.6,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.024
-270,-13,-0.21,0.07,0.8,-12,2,-0.027000000000000003,0.2,-0.0012,-0.0012,-0.0012,-0.0012,0.0,0.0,0.0,0.0,-0.0012,0.017
428,-4,0.36,-0.05,-0.5,-6,6,0.004,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.019
-104,-35,0.29,-0.14,-1.2,-11,19,0.01,-0.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.016
-284,-1,0.06,0.11,1.3,-11,-8,-0.005,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.018000000000000002
-10,29,-0.42,0.12,-0.9,-8,-11,0.0,-0.1,-0.0004,-0.0005,-0.0005,-0.0005,0.0001,0.0,0.0,0.0,-0.0005,0.019
-248,33,0.45,0.27,1.2,-10,-26,-0.013000000000000001,-0.3,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.018000000000000002
-77,2,-0.1,0.11,-0.6,-13,-4,-0.003,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.018000000000000002
15,18,0.29,0.07,-1.1,-15,3,0.012,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,-0.0002,0.0,-0.0007,0.02
154,-35,0.2,0.07,0.5,-7,-8,-0.003,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
51,-40,-0.37,-0.08,0.2,-6,9,-0.004,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.016
535,-22,0.37,-0.08,0.7,-9,11,0.005,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,0.02
321,-6,0.44,0.08,0.4,-15,0,-0.003,-0.3,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011,0.027000000000000003
-513,18,0.57,0.28,0.3,-18,-13,-0.007,-0.7,-0.0014,-0.0014,-0.0014,-0.0013,0.0,0.0,-0.0002,0.0,-0.0013,0.028999999999999998
-32,-24,-0.23,0.06,1.6,-8,-7,-0.019,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.016
239,7,0.72,0.22,0.4,-14,-21,0.005,1.2,-0.0014,-0.0012,-0.0012,-0.0011,-0.0003,0.0,-0.0002,0.0,-0.0011,0.046
-137,-29,-0.23,0.11,0.4,-18,2,-0.037000000000000005,0.3,-0.0017,-0.0017,-0.0017,-0.0017,0.0,0.0,0.0,0.0,-0.0017,0.017
62,-49,-0.51,-0.13,-1.6,-12,17,0.031,0.5,-0.0001,-0.0001,-0.0001,-0.0002,-0.0001,0.0,0.0001,0.0,-0.0002,0.015
220,-12,0.27,-0.07,-0.3,-6,9,0.007,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.018000000000000002
295,-5,0.12,0.0,0.3,-9,3,0.004,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.019
320,-20,0.61,0.14,0.2,-12,-14,0.009,0.9,-0.0009,-0.0008,-0.0008,-0.0006,-0.0002,0.0,-0.0003,0.0,-0.0006,0.025
245,-3,0.19,0.09,-1.4,-14,-5,0.016,0.7,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.028999999999999998
-253,-30,0.54,-0.12,-0.2,-10,20,0.017,-0.3,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,-0.0001,0.0,-0.0003,0.017
-288,-52,-0.04,-0.03,0.1,-6,4,0.009,-0.2,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.015
-165,-7,0.06,0.02,1.2,-5,-3,-0.008,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017
261,9,0.29,0.07,0.6,-6,-6,-0.002,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,0.026000000000000002
-130,5,-0.36,0.06,0.4,-10,-2,-0.017,0.4,-0.0007,-0.0009,-0.0009,-0.0009,0.0002,0.0,0.0001,0.0,-0.0009,0.021
-257,22,-0.23,0.14,-1.0,-13,-8,0.008,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.019
675,-24,0.29,0.01,-0.9,-13,7,0.011000000000000001,-0.3,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.055999999999999994
280,-1,0.17,0.01,0.7,-9,2,-0.006,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.02
-183,50,-0.03,0.05,-1.4,-15,6,0.012,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.022000000000000002
-74,-16,-0.05,0.04,0.3,-6,-4,-0.004,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.016
191,-6,0.09,-0.09,-0.6,-6,11,0.007,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017
53,-2,-0.24,0.12,0.2,-13,-6,-0.008,-0.1,-0.0009,-0.001,-0.001,-0.001,0.0001,0.0,0.0001,0.0,-0.001,0.022000000000000002
-106,-7,0.21,-0.01,-2.1,-15,11,0.039,-0.5,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,0.026000000000000002
73,-10,0.06,-0.08,-1.0,-8,10,0.011000000000000001,0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.017
220,-2,-0.17,0.32,-0.2,-21,0,0.003,-0.5,-0.0021,-0.0021,-0.0021,-0.0021,0.0,0.0,0.0,0.0,-0.0021,0.043
81,-39,-0.8,0.07,-0.4,-8,-5,-0.022000000000000002,0.0,-0.0008,-0.001,-0.001,-0.001,0.0002,0.0,0.0,0.0,-0.001,0.019
