0,1,2,3,4,5,6,7,8
-118.58,34.21,13,6227,1317,3739,1226,4.0313,299300
-122.14,37.69,37,2141,535,1093,555,2.9958,178400
-122.43,37.64,42,4091,757,1861,771,4.207,272700
-117.46,33.92,21,713,142,476,142,3.5208,121100
-118.25,33.99,39,1274,319,1362,324,2.1793,107900
-121.95,37.27,17,1330,271,408,258,1.7171,181300
-117.95,33.69,24,4269,618,1954,597,6.9261,284600
-118.22,33.82,17,5357,1332,3030,1266,1.9311,138100
-122.27,37.78,13,2020,535,959,486,5.2601,292700
-120.66,35.1,19,1583,392,704,269,2.1042,268300
-121.04,39.24,48,1188,227,471,219,2.3125,125700
-122.41,37.74,38,1754,382,928,354,4.1417,270800
-118.49,34.15,33,2829,360,1010,363,10.3587,500001
-117.73,34.12,26,6459,894,2487,885,6.2089,261800
-120.15,39.15,25,1669,348,163,78,5.75,176600
-116.15,33.64,10,1711,499,1896,443,1.6557,65400
-121.97,37.31,21,7628,2166,3637,1749,3.6401,267500
-121.24,38.75,5,9137,1368,3667,1294,5.4896,229600
-117.18,32.95,4,19001,2688,8980,2441,6.3237,260900
-117.12,32.7,37,1361,348,1398,328,1.1681,78100
-117.05,32.76,37,4879,906,2076,871,3.6625,154800
-121.3,37.96,52,1354,314,679,311,1.7788,97400
-118.21,33.79,33,32,18,96,36,4.5938,112500
-117.6,33.98,26,1225,199,717,204,2.7284,225000
-121.24,36.34,33,1691,308,792,262,2.6648,164600
-119.33,36.31,15,1472,228,892,257,5.3909,113000
-117.37,33.97,38,1156,241,877,200,1.4514,79900
-121.35,38.68,18,7923,1558,3789,1473,3.5403,98600
-122.19,37.78,52,2492,415,1109,375,4.3125,164400
-120.1,39.19,17,1480,241,202,80,3.9375,213200
-119.05,34.21,27,4357,926,2110,876,3.0119,218200
-118.35,34.02,52,427,92,233,116,3.25,134700
-118.39,34.06,52,1213,194,503,194,8.0095,500001
-122.12,37.69,35,2681,508,1580,536,4.1042,179100
-121.84,38.02,46,66,22,37,21,0.536,87500
-121.31,38.72,11,2306,420,1308,418,3.9506,122200
-118.11,33.91,19,3056,759,1561,740,3.1369,196900
-118.26,34.13,37,196,74,194,68,1.2188,218800
-118.19,33.78,29,1013,392,1083,316,1.8438,162500
-117.99,33.67,15,3141,664,1729,633,4.2165,234600
-121.08,37.69,19,6473,1212,3559,1123,3.2246,129300
-118.69,34.21,10,3663,409,1179,371,12.542,500001
-117.12,32.56,20,2524,682,1819,560,2.9286,257700
-118.88,34.28,22,3369,771,2751,710,4.0474,182100
-118.04,33.85,18,3628,546,1922,544,7.5057,328500
-121.83,37.28,33,1115,250,1168,261,3.9009,178600
-117.93,33.94,30,2658,382,1135,392,6.0516,245000
-117.57,33.91,22,2620,396,1324,362,5.3735,214600
-118.05,34.02,31,40,8,25,7,2.125,375000
-120.25,37.11,20,2062,466,1285,456,1.5319,50500
-117.98,33.7,24,3451,504,1736,493,6.3749,278000
-118.31,33.95,43,1823,358,1065,342,3.2708,131000
-117.1,32.75,11,2393,726,1905,711,1.3448,91300
-117.08,32.91,9,1547,218,683,231,7.5604,327900
-118.32,33.98,49,1412,333,901,328,1.7067,118600
-122.09,37.6,36,385,94,295,92,2.9706,147900
-118.17,34.19,45,1790,316,1035,312,4.0985,173100
-124.23,40.81,52,1112,209,544,172,3.3462,50800
-118.06,34.07,30,2308,674,3034,691,2.3929,184400
-118.2,34.05,40,1146,323,1354,321,1.9205,121900
-120.88,37.57,22,1440,267,774,249,3.9821,204300
-118.34,34.17,49,3033,580,1284,561,4.1161,232500
-117.88,33.84,31,3301,712,1532,682,3.7303,223800
-117.46,33.94,26,2481,620,2411,552,1.7059,85800
-121.23,37.96,37,2351,564,1591,549,1.6563,57200
-119.79,36.55,32,1393,276,999,245,2.0216,76800
-122.09,37.65,27,2630,722,1414,634,2.8203,195200
-121.43,38.55,44,3514,714,1509,656,2.7333,100100
-118.39,33.86,28,3619,764,1735,789,6.1404,368400
-117.08,32.68,26,3071,615,2156,568,2.9318,112400
-118.36,34.09,36,1390,458,874,468,2.5812,200000
-117.2,32.83,35,1377,350,792,313,2.8472,161400
-118.19,34.04,45,963,234,1194,239,2.1806,134900
-118.28,33.97,34,2771,802,2782,715,1.6652,99000
-122.47,37.73,52,2151,280,762,274,10.7309,500001
-118.0,33.84,30,1549,325,885,299,4.0039,195100
-118.1,34.17,46,1774,315,753,330,4.7241,279600
-118.09,33.99,35,2787,639,1923,614,3.5757,177900
-122.26,38.1,30,3317,1058,1794,990,1.1835,133300
-119.8,34.44,27,2674,419,1176,416,5.0294,280200
-119.78,36.74,15,1461,415,924,356,2.5045,90300
-121.28,37.92,30,1061,230,851,195,2.4412,61600
-122.31,37.91,31,1432,348,681,348,2.7243,218100
-119.07,35.34,16,4201,786,1667,724,4.8839,134100
-122.87,38.48,27,3894,776,1832,715,3.5085,187800
-121.88,36.96,18,6355,1100,2304,972,6.0281,321100
-121.3,38.03,10,1409,248,782,222,4.0227,107700
-122.28,37.88,52,1172,215,489,218,3.9167,235600
-118.22,33.89,26,266,75,252,59,2.1211,138100
-118.2,33.79,48,2105,592,1807,539,2.7183,190400
-118.1,33.79,36,3359,596,1522,565,5.1805,249400
-121.24,38.79,15,2615,485,1063,428,3.7904,173200
-118.11,34.0,38,2573,484,1568,459,3.0208,193700
-118.02,33.8,24,84,14,32,8,5.875,193800
-118.1,33.91,35,1653,325,1072,301,3.2708,159700
-121.63,37.1,14,5034,797,2124,790,4.9028,335000
-120.27,38.29,10,3486,695,298,124,3.3542,103800
-118.39,34.22,35,1790,334,1277,345,5.0818,186800
-118.34,34.08,52,1430,186,547,178,10.3661,500001
-118.15,33.84,29,2448,354,894,349,7.6526,481300
-122.83,38.98,17,1383,347,719,296,1.6164,77800
-121.82,38.46,10,6331,1181,3419,1110,3.7083,154800
-121.84,39.73,52,677,152,379,154,1.6797,94800
-117.74,33.85,4,5416,820,1753,583,6.9544,314000
-117.22,32.81,21,1703,335,902,369,3.7813,362500
-120.83,37.51,13,3795,604,1639,609,4.6635,198400
-121.96,37.3,20,4228,1006,2334,1007,4.3081,227300
-124.01,40.97,21,1513,319,943,301,3.5380000000000003,102700
-118.01,33.74,25,8110,1264,3613,1232,6.0609,264900
-117.95,33.78,26,4115,883,2184,825,3.9536,191000
-118.16,34.68,17,2994,832,1571,695,2.5902,85400
-119.27,34.27,44,1312,279,668,278,4.09,203800
-116.96,33.52,9,2802,471,1155,421,4.125,392100
-117.04,32.62,27,1710,282,1089,297,4.6793,151900
-118.22,34.05,41,1422,478,1640,434,1.6122,157100
-122.65,38.01,40,1428,280,708,255,5.0766,305400
-118.86,34.16,16,1509,216,578,235,10.2614,410800
-118.13,33.79,45,2317,448,1057,428,4.375,234800
-118.33,33.77,33,4244,595,1534,557,9.8214,500001
-117.08,32.83,7,13703,2352,4446,1856,6.4335,260600
-120.92,37.63,39,45,8,22,9,1.7679,450000
-118.19,34.02,45,1535,432,1820,419,1.7801,142800
-122.25,37.87,52,609,236,1349,250,1.1696,500001
-118.3,34.06,43,1366,740,942,672,1.6953,150000
-118.07,33.9,39,2502,546,1849,518,3.8846,164100
-117.91,33.64,29,1652,310,832,326,4.8098,325400
-116.46,33.78,25,1137,414,604,240,1.3801,55000
-117.02,32.8,27,2369,370,927,374,4.1162,177200
-118.26,34.16,19,2919,857,1866,811,3.1733,206300
-118.36,34.08,40,3110,764,1557,763,1.9937,367100
-118.01,33.79,30,2460,403,1277,395,5.4372,223200
-118.22,33.94,40,930,258,1203,244,2.5938,115400
-118.23,33.98,25,986,310,1439,251,2.39,183300
-118.21,34.04,37,845,249,881,252,2.2454,165000
-120.85,37.78,30,1120,248,609,237,2.2386,87200
-118.15,34.17,36,930,280,1024,300,1.0846,146400
-122.1,37.63,29,2172,435,1377,408,3.7895,180900
-117.38,33.19,35,928,264,538,248,2.4583,197900
-120.98,37.64,39,2617,659,2052,642,1.6952,65000
-122.47,38.51,25,928,195,413,184,3.4904,196900
-118.4,33.98,36,2526,452,996,441,5.611000000000001,456600
-118.4,33.96,44,1138,228,497,228,4.1852,303300
-120.43,34.87,21,2131,329,1094,353,4.6648,193000
-118.1,33.96,36,2013,435,1476,475,3.9549,192100
-117.4,34.0,31,1192,307,1013,283,2.0742,76200
-118.53,34.27,32,1931,298,948,314,5.3847,329200
-117.2,32.79,29,1213,228,654,246,4.5987,255600
-121.09,37.61,42,1787,296,921,287,3.8864,171400
-118.4,34.28,22,3517,810,3134,847,2.6652,164800
-119.2,34.25,25,195,59,140,43,3.8889,187500
-122.27,37.85,52,335,83,152,77,2.2841,106300
-117.02,33.6,7,1972,352,964,317,3.2439999999999998,337200
-118.22,33.91,27,500,159,732,162,2.7426,103100
-122.62,37.85,30,833,164,358,143,6.8198,493800
-122.57,37.96,52,3458,468,1449,471,9.1834,500001
-122.8,39.08,17,1880,467,798,342,1.4676,65000
-121.34,37.99,11,4487,868,2195,780,3.9615,194600
-118.32,33.83,51,2399,516,1160,514,3.8456,318900
-117.38,33.67,9,13288,2728,7235,2350,3.375,131800
-118.17,33.77,37,1127,327,492,331,2.675,241700
-118.28,34.18,47,2243,339,911,319,7.4046,446800
-120.86,38.75,15,1533,300,674,287,2.5625,146100
-121.96,37.31,31,3890,711,1898,717,5.2534,290900
-122.34,37.96,33,1817,441,1220,389,2.5382,103600
-117.28,35.13,32,671,166,856,114,2.6477,53300
-118.25,33.88,37,1027,217,1042,254,2.2121,98600
-116.11,33.64,20,1273,354,1548,355,2.0871,84700
-122.54,37.76,45,1592,325,920,322,3.96,272200
-121.41,38.59,17,12355,3630,5692,3073,2.5245,99100
-119.77,36.44,26,1727,289,802,259,3.2083,75000
-118.37,33.93,46,442,88,255,94,4.4474,246900
-117.7,33.56,3,2443,637,1033,548,4.1379,183300
-120.84,35.35,27,2863,711,930,533,2.6205,221100
-118.41,33.89,38,4166,828,1600,770,6.3861,500001
-119.64,34.43,34,3045,570,1002,488,5.622999999999999,500001
-117.22,32.75,26,696,185,384,184,2.6121,125000
-117.16,33.61,3,2744,428,1223,366,4.7944,215300
-118.4,34.08,52,3815,439,1266,413,15.0001,500001
-118.51,34.21,36,2396,421,1064,398,4.7,223600
-122.1,37.88,35,3701,528,1511,517,7.2315,367100
-118.29,34.17,12,2238,682,1882,611,2.9,208300
-121.49,38.62,8,15309,2996,7463,2885,3.9143,129700
-119.77,36.31,14,3677,863,2191,785,2.6218,69100
-117.97,33.99,23,3335,570,1560,555,5.7268,300300
-117.85,33.8,34,1593,283,872,255,3.825,216700
-122.26,37.88,52,2551,417,894,404,6.2425,391800
-117.28,34.09,44,376,87,273,107,2.2917,90800
-122.26,37.83,52,1665,419,946,395,2.0978,155400
-121.46,38.52,29,3873,797,2237,706,2.1736,72100
-117.67,33.64,11,2722,554,1565,508,5.1645,164100
-118.28,33.96,34,2074,562,1913,514,1.6156,102100
-118.15,34.03,43,2006,472,1687,463,1.7991,158800
-115.62,33.04,20,1121,244,766,230,2.2969,62000
-122.36,37.94,26,1540,343,1007,338,1.3365,72900
-122.28,37.52,29,1526,355,724,315,4.0313,435200
-122.26,37.86,35,5161,1744,3276,1742,1.6307,253600
-118.19,33.89,38,4018,986,3702,927,2.9293,113600
-122.2,37.35,17,3095,442,1173,424,13.2986,500001
-117.86,33.87,12,1600,251,685,256,5.1784,254000
-121.81,37.27,22,2996,695,2169,607,4.3438,209700
-121.64,37.14,14,5487,1024,2823,979,4.175,229800
-118.35,34.21,39,1470,312,1047,284,3.275,181400
-115.98,33.32,8,240,46,63,24,1.4688,53800
-120.43,34.69,33,2054,373,1067,358,3.6023,128300
-121.71,39.41,22,1814,342,941,323,2.1728,59400
-118.13,33.82,44,1785,307,779,291,4.3056,228600
-120.19,38.07,43,102,19,44,13,0.4999,162500
-117.37,34.08,17,2029,404,1190,437,2.9554,115000
-121.83,37.27,8,4454,1058,2595,1027,4.5615,282600
-118.07,34.11,47,832,194,419,156,3.1576,225000
-119.49,34.39,17,4617,982,2303,923,3.9224,230600
-122.66,38.48,16,2724,593,1124,586,2.825,186200
-118.12,33.94,33,2394,576,1166,548,2.7317,264700
-119.24,36.8,17,2052,405,975,340,2.6902,94400
-122.24,37.79,39,1469,431,1464,389,2.1638,105500
-118.36,34.11,35,3946,695,1361,620,6.5195,500001
-117.96,33.85,36,1951,365,1254,358,4.8438,185700
-121.45,38.63,28,1246,295,884,258,1.4397,51700
-120.61,35.11,11,3733,831,1839,739,3.3062,158500
-118.52,34.26,21,8850,2139,4717,1979,3.7816,254200
-119.85,36.78,8,3096,684,1454,545,2.7857,79700
-118.19,33.9,32,2762,652,2677,632,2.5719,105600
-122.12,37.89,30,3227,733,1260,684,4.125,257100
-122.42,37.74,52,2084,550,1438,516,2.3087,258600
-118.21,33.89,42,1254,225,929,235,4.3646,116200
-118.41,34.06,43,2665,556,1015,506,4.1411,500001
-118.44,34.23,43,2257,429,1418,442,4.5278,181800
-118.73,34.27,25,3409,493,1699,484,5.653,225800
-118.1,34.1,34,2578,645,1628,617,2.34,210900
-118.04,34.1,39,2302,412,1590,406,4.8017,273800
-117.04,32.76,43,3171,665,1534,625,3.141,141400
-117.86,33.75,31,1761,515,1810,468,1.9309,173400
-117.87,33.7,21,3648,654,2266,628,5.0956,246000
-118.55,34.19,31,1856,370,990,360,4.3654,223800
-121.61,37.03,5,6529,1010,3071,977,5.6754,298500
-122.16,37.71,36,666,132,366,134,3.4643,175000
-120.1,36.21,12,1462,356,1708,367,1.5086,64700
-122.93,38.02,28,1284,265,628,219,3.5469,200000
-118.19,33.81,23,954,390,804,373,2.5833,181300
-121.03,37.33,27,1333,230,730,229,3.06,106000
-117.87,33.78,21,2487,573,1515,494,4.3039,168500
-117.74,33.62,16,4134,740,2103,745,5.6877,231400
-118.75,34.18,4,16704,2704,6187,2207,6.6122,357600
-117.78,33.81,23,1986,278,826,260,7.7752,380000
-118.16,33.88,18,2287,662,1804,537,1.9903,170300
-122.24,38.01,11,3751,565,1949,555,5.7862,269400
-117.27,33.23,5,20908,3933,9690,3510,4.1405,198500
-119.23,36.45,36,1508,323,1283,312,2.1205,60000
-118.29,34.04,41,659,291,1224,290,2.0817,132500
-122.01,37.97,34,3259,498,1250,478,5.3794,206200
-118.29,33.84,33,896,208,843,200,3.5,183000
-117.11,32.69,37,2395,627,2489,599,1.5933,86300
-118.43,33.97,16,70,7,17,4,7.7197,500001
-117.05,32.76,46,1887,359,795,358,3.25,159600
-117.92,33.78,35,1654,323,1065,354,3.4837,186500
-117.02,32.71,30,3187,592,2082,631,3.5388,118500
-117.3,34.53,38,1643,489,1196,406,1.2275,64100
-121.56,39.53,12,1733,421,1861,415,1.5771,65200
-121.34,38.04,16,3295,565,2279,576,3.6083,146400
-117.95,33.86,35,2375,439,1343,424,4.53,193500
-117.23,32.72,38,2827,581,972,558,3.2361,500001
-122.22,38.1,38,931,181,566,207,3.0221,93300
-117.25,33.92,7,9812,1914,5595,1729,4.1482,124600
-119.42,36.35,20,1469,303,1031,259,1.6645,48000
-118.16,34.01,40,1552,419,1919,427,2.2596,137500
-117.86,33.72,31,1194,297,1602,306,2.3333,157700
-121.13,37.47,37,1995,448,1559,443,2.1833,92700
-118.12,33.87,21,3764,1081,1919,977,2.5057,156300
-122.5,37.76,52,2018,422,1142,463,3.7083,307700
-117.04,32.73,25,1375,267,1032,278,3.5492,125400
-118.4,34.21,45,972,181,554,187,4.8194,181300
-116.95,33.76,10,6890,1702,3141,1451,1.7079,95900
-119.01,36.02,17,3915,742,1768,688,2.375,79800
-118.29,33.99,46,2608,636,1766,596,1.5846,114800
-122.42,37.78,19,4065,1645,2079,1470,3.1462,187500
-122.29,38.19,13,7065,1259,3864,1221,4.7472,148600
-118.15,33.84,37,1508,252,635,241,3.75,221300
-122.66,38.48,21,2066,393,919,395,3.267,176200
-118.73,34.27,23,4550,762,2301,744,4.556,205300
-117.92,33.74,13,4620,1265,3385,1109,3.1773,186500
-121.89,37.34,43,1423,467,1013,428,1.6708,204200
-120.17,39.33,18,1046,204,486,179,4.119,110900
-118.85,34.17,42,564,96,220,81,4.5625,318800
-118.09,34.01,42,897,229,1094,238,2.0729,114100
-118.44,34.31,14,4151,941,3163,915,4.0301,154300
-119.2,34.18,27,1035,229,782,222,4.2212,185400
-118.19,33.84,24,1228,320,537,273,2.25,192000
-117.99,33.76,17,2545,737,1468,699,1.9439,177700
-121.37,38.69,35,1851,327,1007,286,3.2361,84000
-118.11,34.68,6,7430,1184,3489,1115,5.3267,140100
-118.44,34.29,30,1632,401,1357,401,3.1588,160100
-121.39,38.69,38,300,47,154,51,4.0909,108300
-123.96,40.57,31,1854,365,883,310,2.3167,92600
-117.81,33.67,24,3930,661,1831,616,6.3767,269000
-117.91,33.72,32,2436,504,2839,516,4.5607,182100
-122.34,37.88,37,3061,930,2556,924,1.7375,350000
-118.55,34.28,16,8879,1239,3468,1200,8.1125,428600
-118.0,34.07,34,1696,456,1609,426,2.25,138500
-122.92,41.7,23,4017,792,1634,619,2.3571,62000
-118.58,34.21,24,2642,696,1649,633,3.0187,217700
-118.4,33.9,34,2674,435,1087,431,7.3151,492200
-121.83,39.72,52,1890,420,974,383,1.6827,78700
-117.18,34.07,28,1306,279,885,255,2.1154,75300
-121.39,38.69,30,2897,506,1508,478,3.865,88400
-116.33,33.72,11,12327,2000,2450,1139,7.4382,353100
-118.41,34.15,46,1628,259,500,258,6.082999999999999,424000
-118.07,33.91,35,2228,463,1558,427,4.023,157700
-118.08,33.93,39,859,164,673,172,3.7143,158200
-122.41,37.72,35,2104,434,1225,410,4.8214,242900
-118.21,34.06,52,470,115,434,123,2.095,109100
-118.3,33.97,44,1521,289,1074,285,2.0673,99800
-117.22,33.93,14,5104,1026,3513,972,3.2148,117000
-118.15,33.96,33,1471,451,2272,482,2.5385,160900
-121.33,37.98,36,3113,576,1746,544,3.4625,84600
-117.25,32.78,36,1527,427,710,312,2.7857,291700
-118.43,34.05,24,3832,949,1613,893,3.9673,477300
-121.32,37.94,36,40,10,64,14,2.625,55000
-118.3,33.75,19,2356,440,1291,418,4.2308,416100
-118.04,33.78,25,3715,575,1640,572,5.7705,247100
-118.38,34.03,36,2101,569,1756,527,2.9344,222100
-117.89,34.12,35,1470,241,885,246,4.9239,168800
-119.81,36.73,51,956,196,662,180,2.101,56700
-117.66,33.59,18,4552,706,1918,671,7.5791,288100
-118.13,33.76,46,2834,673,1175,670,4.7875,363800
-118.41,33.96,15,412,128,310,137,3.9792,266700
-119.82,36.8,33,1670,256,528,250,2.9471,99500
-118.28,34.04,19,460,241,890,229,1.6089,162500
-117.12,32.76,27,1426,364,792,353,2.0673,118800
-117.24,33.19,19,1569,351,1035,352,2.9191,159400
-122.46,37.73,52,2401,346,812,328,6.8322,394100
-122.07,37.39,19,1465,342,646,345,4.712,289300
-118.28,33.95,41,835,208,707,192,1.4103,86200
-118.42,34.05,38,4888,1126,1698,937,4.8304,500001
-117.21,32.89,14,3114,773,1592,776,3.3176,156100
-120.46,37.31,26,3170,572,1524,565,3.48,95300
-121.49,38.56,52,1844,392,667,353,3.0033,103500
-122.22,37.36,34,1559,243,600,242,8.7382,500001
-117.67,33.54,16,2102,350,1003,328,4.7981,170800
-118.04,33.94,31,3808,670,2430,660,4.625,173900
-121.4,37.74,20,2706,477,1236,474,4.15,322400
-120.99,37.66,46,1750,347,754,356,2.9137,106000
-122.21,37.79,34,2364,557,1517,516,2.8365,139200
-118.47,34.42,25,3223,524,1763,508,5.2887,183000
-122.26,40.58,14,2539,466,1271,438,3.9762,138500
-118.47,34.27,35,1150,185,741,178,5.7410000000000005,220600
-119.27,34.44,22,3527,711,1483,640,2.7019,234700
-120.25,37.04,21,1724,317,1006,290,3.2868,91700
-121.89,37.3,52,2071,362,825,364,4.2414,284800
-122.53,37.98,32,2390,336,810,354,8.5759,500001
-117.34,34.08,33,4924,1007,3502,953,3.233,99400
-121.02,37.69,19,3814,790,2219,804,3.5208,145000
-118.09,33.97,39,1473,297,1108,294,4.1389,166000
-122.24,38.11,52,2111,310,772,323,4.775,148200
-118.43,34.19,27,3440,739,1827,712,4.125,245500
-117.43,34.09,18,3172,632,1621,573,2.7437,120200
-121.89,37.68,12,7490,1207,3329,1136,6.3373,339700
-118.62,34.2,23,3098,542,1486,492,5.7613,235800
-118.11,34.16,52,3158,459,1229,444,5.4223,325600
-119.24,34.27,32,4071,888,1900,874,3.2792,220500
-121.78,38.69,31,2547,535,1579,509,2.6774,95800
-117.22,34.07,8,3065,692,1440,666,3.2368,129200
-118.18,33.74,30,5915,1750,2136,1503,4.0968,310000
-121.06,39.03,11,1887,303,775,283,3.8417,187200
-119.74,36.65,19,2546,463,1257,418,2.9013,89500
-117.32,34.13,41,1837,409,1430,344,2.4524,70400
-118.3,33.73,42,1731,435,866,403,2.7451,255400
-122.21,37.8,48,1321,263,506,252,4.0977,229700
-121.08,40.19,11,919,199,69,43,1.6944,137500
-118.47,33.99,52,1523,447,636,408,3.0682,412500
-120.64,35.46,6,5876,1406,2877,1304,2.5437,146400
-122.5,38.82,12,2394,443,877,341,2.5625,109200
-118.24,33.96,34,946,254,1101,239,1.7396,105900
-122.38,40.56,23,2281,408,1164,420,3.5347,101200
-119.18,34.21,46,2062,484,1522,469,3.0869999999999997,213900
-118.37,34.08,52,2946,695,1258,650,3.9783,374100
-117.03,32.69,5,3201,532,2061,536,5.0829,179400
-117.28,33.02,21,2736,585,1251,576,4.2356,347700
-118.61,34.31,4,1949,458,868,398,5.0151,285200
-122.0,37.98,35,1192,201,535,172,4.9219,182000
-122.16,37.86,36,3359,493,1298,483,8.1586,404300
-122.28,37.84,50,2082,492,1131,473,1.6424,108900
-120.65,35.41,15,6725,1111,3139,1029,4.1875,261600
-122.73,41.76,19,2200,414,950,367,2.5357,94200
-118.17,34.66,9,1561,253,731,233,5.7049,173200
-122.11,37.64,31,1487,280,854,301,5.2312,197600
-117.97,33.94,34,1632,263,690,268,5.5608,255800
-117.82,33.76,27,3230,449,1193,448,6.5308,287800
-121.06,39.22,52,1749,422,837,391,2.325,109700
-118.85,34.27,50,187,33,130,35,3.3438,500001
-122.0,36.97,39,2702,646,1136,491,2.8941,256700
-118.12,33.94,31,2210,519,1047,472,3.3292,271300
-121.91,36.6,35,2605,410,1110,406,5.5519,329500
-117.95,34.08,37,1137,203,672,226,3.2969,189000
-118.35,33.93,26,3156,857,2394,787,3.01,191900
-117.56,33.94,6,575,73,318,88,7.0215,257100
-117.96,33.66,19,5925,744,2302,729,7.5699,333300
-121.52,38.58,24,938,275,508,253,1.642,32500
-117.94,34.06,32,3418,662,2003,622,4.0333,210200
-122.29,37.86,52,1665,404,815,372,1.9946,156900
-117.23,32.79,23,2578,665,989,622,3.5484,238000
-121.47,38.57,39,1360,368,589,338,2.1691,150000
-118.4,34.07,22,2170,593,850,520,2.9107,500001
-117.9,33.74,24,1435,494,3171,504,3.0833,151700
-119.35,36.32,10,3817,719,1686,714,3.8235,94600
-121.84,37.35,20,3375,867,4610,860,2.6894,182200
-122.2,37.48,32,640,166,991,160,1.9844,270000
-119.82,36.83,16,2868,376,1016,379,6.1175,144700
-117.93,33.78,36,2169,359,1018,370,4.3906,231300
-118.42,34.26,26,1788,521,2582,484,2.1062,136400
-122.14,37.73,52,2024,320,823,334,5.0,264700
-118.27,34.16,47,1453,356,787,345,3.0114,255500
-122.41,37.8,52,2892,751,1785,733,3.5746,350000
-118.4,33.87,40,1679,372,719,385,6.435,479500
-117.81,33.73,19,4022,975,2334,954,3.0305,140600
-122.3,37.91,39,2686,569,1159,559,2.9441,200400
-118.43,34.23,35,1225,228,720,231,3.4013,176500
-117.9,33.72,33,2613,562,3150,543,4.3899,180700
-121.87,39.74,7,1737,290,747,265,3.9,147000
-122.27,37.82,40,946,375,700,352,1.775,112500
-121.29,38.89,10,653,120,407,146,3.3889,110800
-119.55,36.51,46,1889,390,971,403,2.2132,76600
-117.71,33.63,16,2497,500,1357,456,4.5909,241800
-116.44,33.93,17,5293,1266,1201,599,1.6849,88400
-117.78,33.54,29,1421,462,520,339,2.2969,450000
-118.01,33.73,23,4095,578,1766,589,6.7418,302500
-122.15,37.73,45,3758,819,1573,736,2.8355,245400
-122.29,37.87,44,2539,755,1382,713,2.537,175000
-116.87,32.75,15,2053,321,993,309,5.5164,248900
-117.02,34.88,18,2127,443,1168,401,3.0313,80000
-121.98,37.36,33,1582,272,809,267,5.7059,287200
-122.1,37.93,20,10212,1424,4083,1374,8.039,382200
-123.11,39.32,20,2745,504,1421,430,3.3431,137500
-122.23,37.46,33,2643,464,1015,427,4.2232,363700
-117.08,32.73,36,1158,218,619,233,3.6125,122500
-122.14,37.84,24,2131,343,874,373,5.6349,355600
-117.41,34.08,38,1541,290,861,299,3.5655,95600
-117.12,32.76,28,1605,501,936,460,2.5991,147500
-121.82,37.31,22,2044,402,1925,429,3.7102,177500
-119.05,34.35,39,950,300,1366,312,2.2443,146600
-118.32,33.89,44,1300,252,695,249,5.1669,220600
-117.81,33.8,25,2765,475,1666,474,6.0531,230700
-118.34,34.19,41,1524,393,1176,375,2.875,192400
-121.22,38.0,35,1841,300,783,285,2.8167,162100
-119.72,34.47,34,3262,533,1265,502,5.8411,381800
-122.16,37.71,37,1507,242,632,253,4.5553,191000
-119.47,36.69,19,3351,589,1578,542,3.2917,160100
-118.1,34.14,26,6262,1645,3001,1505,3.6572,213200
-121.93,37.76,5,2255,269,876,258,10.3345,461400
-118.46,34.16,16,4590,1200,2195,1139,3.8273,334900
-117.44,33.93,33,1371,236,715,227,4.375,129900
-117.66,33.62,16,4065,661,1962,636,6.2177,256600
-117.82,34.12,26,3118,528,1546,545,5.27,209400
-121.39,39.39,52,189,34,121,37,3.0208,60000
-121.36,39.52,15,2490,527,1229,497,2.3917,85700
-122.31,37.52,35,1817,262,659,262,6.8336,457200
-122.03,37.87,21,3521,447,1396,467,8.2673,358700
-118.18,33.86,39,2925,732,1702,642,2.375,160800
-118.01,33.82,10,3897,893,1992,693,4.1591,192300
-117.95,34.03,35,804,159,727,179,2.7361,145700
-122.57,40.61,27,1540,315,883,321,2.8036,93400
-117.56,33.88,40,1196,294,1052,258,2.0682,113000
-122.4,37.6,52,1380,203,530,210,6.221,420300
-120.38,36.76,12,932,244,1043,243,1.4038,54300
-121.55,37.37,39,759,141,252,106,3.6964,262500
-122.32,38.01,26,3054,492,1495,496,4.6944,171100
-117.97,34.07,22,1438,364,1325,335,2.7802,162500
-121.27,38.75,43,1292,307,647,249,2.7188,85300
-122.08,37.89,39,3018,501,1223,489,6.2924,283900
-117.85,34.07,32,761,101,295,95,11.1077,500001
-117.75,34.08,33,2824,523,1797,493,3.6359,135100
-118.19,33.92,36,1356,314,1469,300,2.0785,139800
-118.22,33.93,39,1921,483,2286,470,3.0167,130000
-117.1,32.58,33,393,76,330,80,4.1029,122700
-118.19,33.95,42,1651,463,1559,436,2.3882,148100
-121.45,38.48,28,2780,510,1638,533,2.9571,103100
-121.35,38.66,24,3313,769,1631,681,2.5556,105700
-120.9,37.64,26,1762,418,855,308,1.6767,81300
-121.42,37.74,35,796,132,313,152,3.15,153200
-120.77,38.38,15,4221,816,1737,743,2.3125,128600
-117.39,33.97,52,3307,553,1269,529,4.3176,136200
-122.27,37.87,35,3218,1108,1675,1000,1.7464,216700
-122.21,37.84,34,3038,490,1140,496,7.0548,325900
-122.47,37.76,48,2464,459,1179,458,4.4946,358600
-121.21,37.5,34,294,49,147,47,3.0,162500
-124.16,41.92,19,1668,324,841,283,2.1336,75000
-122.3,40.45,32,1286,271,694,236,1.6579,68500
-119.25,36.71,13,2813,579,1385,512,2.2202,100000
-122.27,37.86,52,1769,372,849,365,2.6914,218800
-118.88,34.42,20,728,120,360,115,6.1244,375000
